frame,time,x,y
43,0.716677943876213,907.7393798828125,522.6413726806641
44,0.7333448728035667,907.7393798828125,522.6413726806641
45,0.7500118017309205,907.7393798828125,522.6413726806641
46,0.7666787306582743,907.7393798828125,522.6413726806641
47,0.7833456595856281,907.7308349609375,522.7554016113281
48,0.8000125885129818,907.7308349609375,522.7554016113281
49,0.8166795174403357,907.7308349609375,522.7554016113281
50,0.8333464463676895,907.7308349609375,522.7554016113281
51,0.8500133752950433,907.7308349609375,522.7554016113281
52,0.8666803042223971,907.7308349609375,522.7554016113281
53,0.8833472331497508,907.7308349609375,522.7554016113281
54,0.9000141620771046,907.7308349609375,522.7554016113281
55,0.9166810910044584,907.7308349609375,522.7554016113281
56,0.9333480199318123,907.7308349609375,522.7554016113281
57,0.950014948859166,907.7393798828125,522.6413726806641
58,0.9666818777865198,907.7393798828125,522.6413726806641
59,0.9833488067138736,907.7393798828125,522.6413726806641
60,1.0000157356412274,907.7308349609375,522.7554016113281
61,1.0166826645685811,908.3571166992188,522.3571472167969
62,1.033349593495935,908.3571166992188,522.3571472167969
63,1.0500165224232887,908.3571166992188,522.3571472167969
64,1.0666834513506425,908.3571166992188,522.3571472167969
65,1.0833503802779962,908.3571166992188,522.3571472167969
66,1.10001730920535,908.3571166992188,522.3571472167969
67,1.116684238132704,908.3571166992188,522.3571472167969
68,1.1333511670600578,908.3571166992188,522.3571472167969
69,1.1500180959874116,908.3571166992188,522.3571472167969
70,1.1666850249147653,908.3571166992188,522.3571472167969
71,1.183351953842119,908.3571166992188,522.3571472167969
72,1.2000188827694729,908.3571166992188,522.3571472167969
73,1.2166858116968267,908.3571166992188,522.3571472167969
74,1.2333527406241804,908.3571166992188,522.3571472167969
75,1.2500196695515342,908.3571166992188,522.3571472167969
76,1.266686598478888,908.3571166992188,522.3571472167969
77,1.2833535274062418,908.3571166992188,522.3571472167969
78,1.3000204563335955,908.3571166992188,522.3571472167969
79,1.3166873852609493,908.2777709960938,522.4444427490234
80,1.333354314188303,908.2777709960938,522.4444427490234
81,1.3500212431156569,908.2777709960938,522.4444427490234
82,1.3666881720430109,908.2777709960938,522.4444427490234
83,1.3833551009703646,908.2777709960938,522.4444427490234
84,1.4000220298977184,908.2777709960938,522.4444427490234
85,1.4166889588250722,908.2777709960938,522.4444427490234
86,1.433355887752426,908.2777709960938,522.4444427490234
87,1.4500228166797797,908.2777709960938,522.4444427490234
88,1.4666897456071335,908.2777709960938,522.4444427490234
89,1.4833566745344873,908.2777709960938,522.4444427490234
90,1.500023603461841,908.2777709960938,522.4444427490234
91,1.5166905323891948,908.2777709960938,522.4444427490234
92,1.5333574613165486,908.2777709960938,522.4444427490234
93,1.5500243902439024,908.2777709960938,522.4444427490234
94,1.5666913191712561,908.2777709960938,522.4444427490234
95,1.58335824809861,908.2777709960938,522.4444427490234
96,1.6000251770259637,908.2777709960938,522.4444427490234
97,1.6166921059533177,908.2777709960938,522.4444427490234
98,1.6333590348806715,908.2777709960938,522.4444427490234
99,1.6500259638080252,908.2052001953125,522.3936614990234
100,1.666692892735379,908.2052001953125,522.3936614990234
101,1.6833598216627328,908.2052001953125,522.3936614990234
102,1.7000267505900866,908.2052001953125,522.3936614990234
103,1.7166936795174403,908.2052001953125,522.3936614990234
104,1.7333606084447941,908.2052001953125,522.3936614990234
105,1.750027537372148,908.2052001953125,522.3936614990234
106,1.7666944662995017,908.2052001953125,522.3936614990234
107,1.7833613952268554,908.2052001953125,522.3936614990234
108,1.8000283241542092,908.2052001953125,522.3936614990234
109,1.816695253081563,908.2052001953125,522.3936614990234
110,1.8333621820089168,908.2052001953125,522.3936614990234
111,1.8500291109362705,908.2052001953125,522.3936614990234
112,1.8666960398636245,908.2052001953125,522.3936614990234
113,1.8833629687909783,908.2052001953125,522.3936614990234
114,1.900029897718332,908.2052001953125,522.3936614990234
115,1.9166968266456859,908.2052001953125,522.3936614990234
116,1.9333637555730396,908.2052001953125,522.3936614990234
117,1.9500306845003934,908.2052001953125,522.3936614990234
118,1.9666976134277472,908.2052001953125,522.3936614990234
119,1.983364542355101,908.2052001953125,522.3936614990234
120,2.0000314712824547,908.2052001953125,522.3936614990234
121,2.0166984002098087,908.5,522.1000061035156
122,2.0333653291371623,908.5,522.1000061035156
123,2.0500322580645163,908.5,522.1000061035156
124,2.06669918699187,908.5,522.1000061035156
125,2.083366115919224,908.5,522.1000061035156
126,2.1000330448465774,908.5,522.1000061035156
127,2.1166999737739314,908.5,522.1000061035156
128,2.133366902701285,908.5,522.1000061035156
129,2.150033831628639,908.5,522.1000061035156
130,2.1667007605559925,908.5,522.1000061035156
131,2.1833676894833465,908.5,522.1000061035156
132,2.2000346184107,908.5,522.1000061035156
133,2.216701547338054,908.5,522.1000061035156
134,2.233368476265408,908.5,522.1000061035156
135,2.2500354051927616,908.5,522.1000061035156
136,2.2667023341201156,908.5,522.1000061035156
137,2.283369263047469,908.5,522.1000061035156
138,2.300036191974823,908.5,522.1000061035156
139,2.3167031209021767,908.5,522.1000061035156
140,2.3333700498295307,908.5,522.1000061035156
141,2.350036978756884,908.5,522.1000061035156
142,2.366703907684238,908.5,522.1000061035156
143,2.3833708366115918,908.5,522.1000061035156
144,2.4000377655389458,908.5,522.1000061035156
145,2.4167046944662993,908.5,522.1000061035156
146,2.4333716233936533,908.5,522.1000061035156
147,2.450038552321007,908.5,522.1000061035156
148,2.466705481248361,908.5,522.1000061035156
149,2.483372410175715,908.5,522.1000061035156
150,2.5000393391030684,908.5,522.1000061035156
151,2.5167062680304224,908.5,522.1000061035156
152,2.533373196957776,908.5,522.1000061035156
153,2.55004012588513,908.5,522.1000061035156
154,2.5667070548124835,908.5,522.1000061035156
155,2.5833739837398375,908.5,522.1000061035156
156,2.600040912667191,908.5,522.1000061035156
157,2.616707841594545,908.5,522.1000061035156
158,2.6333747705218986,908.5,522.1000061035156
159,2.6500416994492526,908.5,522.1000061035156
160,2.666708628376606,908.5,522.1000061035156
161,2.68337555730396,908.5,522.1000061035156
162,2.7000424862313137,908.5,522.1000061035156
163,2.7167094151586677,908.5,522.1000061035156
164,2.7333763440860217,908.5,522.1000061035156
165,2.7500432730133753,908.5,522.1000061035156
166,2.7667102019407293,908.75,522.25
167,2.783377130868083,908.75,522.25
168,2.800044059795437,908.75,522.25
169,2.8167109887227904,908.75,522.25
170,2.8333779176501444,908.75,522.25
171,2.850044846577498,908.75,522.25
172,2.866711775504852,908.75,522.25
173,2.8833787044322055,908.75,522.25
174,2.9000456333595594,908.75,522.25
175,2.916712562286913,908.75,522.25
176,2.933379491214267,908.75,522.25
177,2.9500464201416206,908.75,522.25
178,2.9667133490689745,908.75,522.25
179,2.9833802779963285,908.75,522.25
180,3.000047206923682,908.75,522.25
181,3.016714135851036,909.0,522.0
182,3.0333810647783896,909.0,522.0
183,3.0500479937057436,909.0,522.0
184,3.066714922633097,909.0,522.0
185,3.083381851560451,909.0,522.0
186,3.1000487804878047,909.0,522.0
187,3.1167157094151587,909.0,522.0
188,3.1333826383425123,909.0,522.0
189,3.1500495672698663,909.0,522.0
190,3.16671649619722,909.0,522.0
191,3.183383425124574,909.0,522.0
192,3.2000503540519274,909.0,522.0
193,3.2167172829792814,909.0,522.0
194,3.2333842119066354,909.0,522.0
195,3.250051140833989,909.0,522.0
196,3.266718069761343,909.0,522.0
197,3.2833849986886965,909.0,522.0
198,3.3000519276160505,909.0,522.0
199,3.316718856543404,909.0,522.0
200,3.333385785470758,909.0,522.0
201,3.3500527143981116,909.0,522.0
202,3.3667196433254656,909.0,522.0
203,3.383386572252819,909.0,522.0
204,3.400053501180173,909.0,522.0
205,3.4167204301075267,909.0,522.0
206,3.4333873590348807,909.0,522.0
207,3.4500542879622342,909.0,522.0
208,3.4667212168895882,909.0,522.0
209,3.4833881458169422,909.0,522.0
210,3.500055074744296,909.0,522.0
211,3.5167220036716498,905.5,521.5
212,3.5333889325990033,899.875,522.0
213,3.5500558615263573,894.5,526.0
214,3.566722790453711,,
215,3.583389719381065,,
216,3.6000566483084184,,
217,3.6167235772357724,,
218,3.633390506163126,,
219,3.65005743509048,,
220,3.6667243640178335,,
221,3.6833912929451875,,
222,3.700058221872541,,
223,3.716725150799895,920.0,519.5
224,3.733392079727249,919.5,522.5
225,3.7500590086546026,916.0,521.5
226,3.7667259375819566,913.0,520.5
227,3.78339286650931,910.0,522.0
228,3.800059795436664,909.5,522.0
229,3.8167267243640177,907.5,524.0
230,3.8333936532913717,908.0,523.5
231,3.8500605822187253,908.0,523.5
232,3.8667275111460793,908.0,523.5
233,3.883394440073433,908.0,523.5
234,3.900061369000787,907.7798461914062,523.7652587890625
235,3.9167282979281404,907.0773315429688,523.2228240966797
236,3.9333952268554944,906.4244384765625,522.2797393798828
237,3.950062155782848,905.083740234375,521.8096466064453
238,3.966729084710202,903.875,521.375
239,3.983396013637556,902.201416015625,520.7085266113281
240,4.0000629425649095,900.95947265625,521.2837829589844
241,4.016729871492263,899.7584838867188,521.5340118408203
242,4.0333968004196175,898.5,522.0
243,4.050063729346971,896.5,523.5
244,4.066730658274325,893.0,524.0
245,4.083397587201678,,
246,4.1000645161290326,,
247,4.116731445056386,,
248,4.13339837398374,,
249,4.150065302911093,,
250,4.166732231838448,,
251,4.183399160765801,,
252,4.200066089693155,,
253,4.216733018620509,,
254,4.233399947547863,,
255,4.250066876475216,920.5,523.0
256,4.26673380540257,918.5,523.5
257,4.283400734329924,914.5,521.5
258,4.300067663257278,911.5,521.5
259,4.316734592184631,909.7380981445312,521.7380981445312
260,4.333401521111985,907.7222290039062,523.7222290039062
261,4.350068450039339,908.3709716796875,523.3709716796875
262,4.366735378966693,908.5,523.0
263,4.3834023078940465,908.5,523.0
264,4.4000692368214,908.5,523.0
265,4.4167361657487545,908.5,523.0
266,4.433403094676108,908.7380981445312,522.7380981445312
267,4.450070023603462,908.7380981445312,522.7380981445312
268,4.466736952530816,908.7380981445312,522.7380981445312
269,4.48340388145817,908.7380981445312,522.7380981445312
270,4.500070810385523,908.9561157226562,522.4490051269531
271,4.516737739312877,908.585693359375,522.4142913818359
272,4.533404668240231,908.585693359375,522.4142913818359
273,4.550071597167585,908.585693359375,522.4142913818359
274,4.566738526094938,908.585693359375,522.4142913818359
275,4.583405455022292,908.585693359375,522.4142913818359
276,4.600072383949646,908.585693359375,522.4142913818359
277,4.616739312877,908.585693359375,522.4142913818359
278,4.633406241804353,908.585693359375,522.4142913818359
279,4.650073170731707,908.585693359375,522.4142913818359
280,4.666740099659061,908.585693359375,522.4142913818359
281,4.683407028586415,908.585693359375,522.4142913818359
282,4.700073957513768,908.5,522.5
283,4.716740886441123,908.5,522.5
284,4.733407815368476,908.5,522.5
285,4.75007474429583,908.5,522.5
286,4.7667416732231835,908.5,522.5
287,4.783408602150538,908.5,522.5
288,4.8000755310778915,908.5,522.5
289,4.816742460005245,908.5,522.5
290,4.833409388932599,908.5,522.5
291,4.850076317859953,908.5,522.5
292,4.866743246787307,908.5,522.5
293,4.88341017571466,908.5,522.5
294,4.900077104642014,908.5,522.5
295,4.916744033569368,908.5,522.5
296,4.933410962496722,908.5,522.5
297,4.950077891424075,908.5,522.5
298,4.96674482035143,908.5,522.5
299,4.983411749278783,908.5,522.5
300,5.000078678206137,908.5,522.5
301,5.01674560713349,908.5838623046875,522.7874298095703
302,5.033412536060845,908.5838623046875,522.7874298095703
303,5.050079464988198,908.5838623046875,522.7874298095703
304,5.066746393915552,908.5838623046875,522.7874298095703
305,5.0834133228429055,908.5838623046875,522.7874298095703
306,5.10008025177026,908.8060302734375,522.4448394775391
307,5.1167471806976135,908.8060302734375,522.4448394775391
308,5.133414109624967,908.8060302734375,522.4448394775391
309,5.150081038552321,908.8060302734375,522.4448394775391
310,5.166747967479675,908.8060302734375,522.4448394775391
311,5.183414896407029,908.8060302734375,522.4448394775391
312,5.200081825334382,908.8060302734375,522.4448394775391
313,5.216748754261737,908.8060302734375,522.4448394775391
314,5.23341568318909,908.8060302734375,522.4448394775391
315,5.250082612116444,908.8060302734375,522.4448394775391
316,5.266749541043797,908.8060302734375,522.4448394775391
317,5.283416469971152,908.4724731445312,522.7293548583984
318,5.300083398898505,908.4724731445312,522.7293548583984
319,5.316750327825859,908.8076782226562,522.1503448486328
320,5.333417256753212,908.8076782226562,522.1503448486328
321,5.350084185680567,908.8076782226562,522.1503448486328
322,5.36675111460792,908.8076782226562,522.1503448486328
323,5.383418043535274,908.8076782226562,522.1503448486328
324,5.400084972462627,908.8076782226562,522.1503448486328
325,5.416751901389982,908.8076782226562,522.1503448486328
326,5.433418830317335,908.4020385742188,522.5314178466797
327,5.450085759244689,908.4020385742188,522.5314178466797
328,5.466752688172043,908.4020385742188,522.5314178466797
329,5.483419617099397,908.4020385742188,522.5314178466797
330,5.5000865460267505,908.4020385742188,522.5314178466797
331,5.516753474954104,908.4020385742188,522.5314178466797
332,5.5334204038814585,908.4020385742188,522.5314178466797
333,5.550087332808812,908.4020385742188,522.5314178466797
334,5.566754261736166,908.4020385742188,522.5314178466797
335,5.583421190663519,908.4020385742188,522.5314178466797
336,5.600088119590874,908.4020385742188,522.5314178466797
337,5.616755048518227,908.8076782226562,522.1503448486328
338,5.633421977445581,909.1160888671875,522.3035736083984
339,5.650088906372934,909.0701904296875,522.8804321289062
340,5.666755835300289,909.0,523.3999938964844
341,5.683422764227642,908.9853515625,523.5083618164062
342,5.700089693154996,909.0,523.0
343,5.71675662208235,909.1077880859375,522.6022338867188
344,5.733423551009704,909.2972412109375,522.0479431152344
345,5.750090479937057,909.2901611328125,522.1720275878906
346,5.766757408864411,909.2901611328125,522.1720275878906
347,5.783424337791765,909.0068359375,522.8686065673828
348,5.800091266719119,909.0812377929688,522.7988433837891
349,5.8167581956464725,909.1080322265625,522.6006622314453
350,5.833425124573826,908.3140869140625,524.1221160888672
351,5.8500920535011804,908.1053466796875,524.0908050537109
352,5.866758982428534,907.3215942382812,524.8135070800781
353,5.8834259113558875,906.6585083007812,525.0
354,5.900092840283241,906.0,526.0
355,5.9167597692105955,905.0,526.9761962890625
356,5.933426698137949,903.1948852539062,526.9067840576172
357,5.950093627065303,902.3367919921875,526.5337677001953
358,5.966760555992657,900.408447265625,527.1427917480469
359,5.983427484920011,899.10400390625,525.8258209228516
360,6.000094413847364,900.4389038085938,524.6755676269531
361,6.016761342774718,897.0,522.5
362,6.033428271702072,891.5,525.5
363,6.050095200629426,887.61767578125,526.8088226318359
364,6.066762129556779,884.4030151367188,528.3283538818359
365,6.083429058484133,882.0607299804688,528.8327178955078
366,6.100095987411487,879.1094360351562,529.3493194580078
367,6.116762916338841,876.2841186523438,530.1431732177734
368,6.133429845266194,874.33642578125,530.7163543701172
369,6.150096774193548,871.423095703125,531.6538391113281
370,6.166763703120902,868.9047241210938,531.7005004882812
371,6.183430632048256,866.260009765625,532.8600006103516
372,6.2000975609756095,864.2772216796875,533.6214447021484
373,6.216764489902964,861.0028076171875,534.7297515869141
374,6.2334314188303175,858.7463989257812,534.7463836669922
375,6.250098347757671,855.4669799804688,535.9275970458984
376,6.266765276685025,852.7916870117188,536.4404754638672
377,6.283432205612379,849.9236450195312,538.2519073486328
378,6.300099134539733,847.127685546875,539.5531921386719
379,6.316766063467086,845.0201416015625,539.6238403320312
380,6.33343299239444,842.4459228515625,540.5540466308594
381,6.350099921321794,839.5,541.0
382,6.366766850249148,837.0454711914062,541.5363616943359
383,6.383433779176501,833.6702270507812,542.9468078613281
384,6.400100708103855,831.0,543.0
385,6.416767637031209,827.3213500976562,545.0419616699219
386,6.433434565958563,824.8333129882812,545.6568603515625
387,6.450101494885916,821.2537841796875,545.9794311523438
388,6.466768423813271,818.0650024414062,546.851806640625
389,6.483435352740624,814.6666870117188,547.8888854980469
390,6.500102281667978,811.7291259765625,549.4876098632812
391,6.516769210595331,808.4154052734375,549.2755279541016
392,6.533436139522686,805.4275512695312,550.3738250732422
393,6.550103068450039,801.5,551.5
394,6.566769997377393,799.0,552.0
395,6.5834369263047465,795.7916870117188,552.5
396,6.600103855232101,792.4685668945312,553.0770416259766
397,6.6167707841594545,789.6329345703125,554.3700866699219
398,6.633437713086808,786.592041015625,556.2635955810547
399,6.650104642014162,783.2359619140625,557.5505676269531
400,6.666771570941516,779.1515502929688,558.7693023681641
401,6.68343849986887,775.9375,558.5
402,6.700105428796223,772.6521606445312,558.5
403,6.716772357723578,769.6494140625,559.3722839355469
404,6.733439286650931,766.5,560.0749969482422
405,6.750106215578285,763.34912109375,560.7430267333984
406,6.766773144505638,759.9559326171875,562.5682983398438
407,6.783440073432993,756.6334838867188,564.1652069091797
408,6.800107002360346,753.54931640625,565.0067291259766
409,6.8167739312877,750.5292358398438,566.2078704833984
410,6.833440860215053,747.0585327148438,567.2393646240234
411,6.850107789142408,744.0999755859375,567.6999969482422
412,6.866774718069761,742.5,569.0
413,6.883441646997115,741.4769897460938,569.6843872070312
414,6.9001085759244685,740.435302734375,570.2378692626953
415,6.916775504851823,739.2333374023438,571.2333374023438
416,6.9334424337791765,738.5081787109375,571.307861328125
417,6.95010936270653,737.3021240234375,572.1985473632812
418,6.9667762916338845,736.6875,572.609375
419,6.983443220561238,735.2957153320312,573.526123046875
420,7.000110149488592,734.9718017578125,573.8813018798828
421,7.016777078415945,734.0391235351562,573.4183807373047
422,7.0334440073432996,732.5226440429688,573.7436218261719
423,7.050110936270653,731.0839233398438,572.7943267822266
424,7.066777865198007,728.5230102539062,572.6504058837891
425,7.08344479412536,725.1875,571.5
426,7.100111723052715,721.8910522460938,571.5279388427734
427,7.116778651980068,718.2171020507812,570.6014556884766
428,7.133445580907422,714.5159301757812,570.8833160400391
429,7.150112509834775,710.9680786132812,570.4858093261719
430,7.16677943876213,707.5,570.5
431,7.183446367689483,705.0,569.5
432,7.200113296616837,701.0,571.0
433,7.216780225544191,697.5,570.5
434,7.233447154471545,694.5,571.5
435,7.250114083398898,691.9503173828125,570.4222412109375
436,7.266781012326252,688.5,571.0
437,7.283447941253606,684.5,571.0
438,7.30011487018096,680.353515625,572.2591552734375
439,7.3167817991083135,677.0,573.0
440,7.333448728035667,672.5,573.5
441,7.3501156569630215,670.3053588867188,573.4053192138672
442,7.366782585890375,668.3524169921875,572.9703369140625
443,7.383449514817729,667.1090698242188,573.1274719238281
444,7.400116443745082,666.2021484375,573.0673828125
445,7.416783372672437,666.0567016601562,572.5465087890625
446,7.43345030159979,665.9794311523438,572.4499969482422
447,7.450117230527144,665.9283447265625,572.7394104003906
448,7.466784159454498,665.5357055664062,573.4254150390625
449,7.483451088381852,666.0,573.0
450,7.500118017309205,665.4690551757812,573.7345123291016
451,7.516784946236559,665.5,573.6499938964844
452,7.533451875163913,665.7453002929688,574.2484283447266
453,7.550118804091267,665.7453002929688,574.2484283447266
454,7.56678573301862,665.9766845703125,573.5274810791016
455,7.583452661945974,666.0,573.0476226806641
456,7.600119590873328,666.1378784179688,573.516845703125
457,7.616786519800682,666.0564575195312,573.6239624023438
458,7.633453448728035,666.0576782226562,573.6114196777344
459,7.650120377655389,666.0694580078125,573.5975341796875
460,7.666787306582743,666.1261596679688,574.0851745605469
461,7.683454235510097,666.1234130859375,574.0611572265625
462,7.7001211644374505,665.77685546875,575.0716247558594
463,7.716788093364805,665.8853759765625,575.1990509033203
464,7.7334550222921585,665.9270629882812,575.3191528320312
465,7.750121951219512,666.0650024414062,575.7376708984375
466,7.766788880146866,666.25,575.75
467,7.78345580907422,666.2542114257812,575.8135528564453
468,7.800122738001574,666.2542114257812,575.8135528564453
469,7.816789666928927,666.4222412109375,575.8555603027344
470,7.833456595856281,666.2643432617188,575.9649658203125
471,7.850123524783635,666.2931518554688,576.0357513427734
472,7.866790453710989,666.2841796875,576.1446533203125
473,7.883457382638342,666.01513671875,576.3636322021484
474,7.900124311565696,665.8340454101562,576.4394073486328
475,7.91679124049305,666.0,576.5454559326172
476,7.933458169420404,665.9378662109375,576.6663665771484
477,7.950125098347757,666.2127685546875,576.8513336181641
478,7.966792027275112,665.8878173828125,577.2148284912109
479,7.983458956202465,665.8585205078125,577.0094299316406
480,8.000125885129819,665.9865112304688,577.1073608398438
481,8.016792814057172,666.18701171875,576.6219482421875
482,8.033459742984526,666.0396728515625,576.9603118896484
483,8.05012667191188,665.9144287109375,576.7379608154297
484,8.066793600839235,666.1759033203125,576.6824340820312
485,8.083460529766588,667.2583618164062,577.1937866210938
486,8.100127458693942,667.427001953125,576.3366088867188
487,8.116794387621296,666.9324951171875,575.3703918457031
488,8.13346131654865,665.07177734375,574.4384918212891
489,8.150128245476003,664.9736938476562,573.4824523925781
490,8.166795174403356,664.2548217773438,573.4922790527344
491,8.183462103330712,663.5,573.2083282470703
492,8.200129032258065,662.5775756835938,572.1679229736328
493,8.216795961185419,662.5756225585938,570.8279113769531
494,8.233462890112772,661.7926635742188,570.3640289306641
495,8.250129819040126,661.8282470703125,569.3009796142578
496,8.26679674796748,661.4229125976562,568.6259460449219
497,8.283463676894833,661.8445434570312,567.5565795898438
498,8.300130605822186,661.6492919921875,566.9928894042969
499,8.316797534749542,661.592041015625,565.6698303222656
500,8.333464463676895,660.7045288085938,565.4540405273438
501,8.350131392604249,660.4970703125,564.7870483398438
502,8.366798321531602,660.3015747070312,563.4444427490234
503,8.383465250458956,660.2939453125,562.6878814697266
504,8.40013217938631,660.087890625,561.9087982177734
505,8.416799108313663,659.5523071289062,560.2510528564453
506,8.433466037241018,659.3936157226562,559.3085174560547
507,8.450132966168372,659.36865234375,558.2528533935547
508,8.466799895095726,659.5684814453125,557.9931488037109
509,8.483466824023079,658.6034545898438,556.7068939208984
510,8.500133752950433,659.0,555.5
511,8.516800681877786,659.171875,555.390625
512,8.53346761080514,659.7689819335938,554.7086791992188
513,8.550134539732493,660.1812744140625,554.7940826416016
514,8.566801468659849,660.3148193359375,554.2777709960938
515,8.583468397587202,660.5591430664062,554.0848999023438
516,8.600135326514556,660.7392578125,554.1643829345703
517,8.61680225544191,661.5,553.3648681640625
518,8.633469184369263,662.2864990234375,553.6642303466797
519,8.650136113296616,662.8187866210938,553.6693572998047
520,8.66680304222397,662.8187866210938,553.6693572998047
521,8.683469971151325,662.9577026367188,553.7431640625
522,8.700136900078679,662.660888671875,553.5854797363281
523,8.716803829006032,662.6969604492188,553.3484802246094
524,8.733470757933386,662.6969604492188,553.3484802246094
525,8.75013768686074,662.6969604492188,553.3484802246094
526,8.766804615788093,662.6969604492188,553.3484802246094
527,8.783471544715447,662.6969604492188,553.3484802246094
528,8.8001384736428,662.6969604492188,553.3484802246094
529,8.816805402570155,662.5858764648438,553.2929229736328
530,8.833472331497509,662.6969604492188,553.3484802246094
531,8.850139260424863,662.6969604492188,553.3484802246094
532,8.866806189352216,662.6969604492188,553.3484802246094
533,8.88347311827957,662.51513671875,552.9090881347656
534,8.900140047206923,662.2628784179688,552.8814392089844
535,8.916806976134277,661.9207763671875,552.9554443359375
536,8.933473905061632,661.7689819335938,552.7086791992188
537,8.950140833988986,661.4703979492188,552.7271575927734
538,8.96680776291634,661.109375,553.125
539,8.983474691843693,660.9417724609375,553.1064300537109
540,9.000141620771046,660.6253662109375,552.560791015625
541,9.0168085496984,659.8648681640625,553.346435546875
542,9.033475478625753,659.3972778320312,553.4657592773438
543,9.050142407553107,658.9892578125,553.5085906982422
544,9.066809336480462,658.56884765625,553.4528961181641
545,9.083476265407816,658.52587890625,553.1512603759766
546,9.10014319433517,658.1907958984375,553.3004913330078
547,9.116810123262523,657.7412109375,553.23095703125
548,9.133477052189876,657.4091186523438,553.3181762695312
549,9.15014398111723,657.0789184570312,552.9210510253906
550,9.166810910044584,656.9865112304688,553.0135192871094
551,9.183477838971939,656.33056640625,552.9669494628906
552,9.200144767899292,656.0119018554688,552.8535766601562
553,9.216811696826646,655.6862182617188,553.0702056884766
554,9.233478625754,655.3732299804688,553.4577484130859
555,9.250145554681353,655.0964965820312,553.3219909667969
556,9.266812483608707,654.5469360351562,553.8867340087891
557,9.28347941253606,654.2000122070312,553.8000030517578
558,9.300146341463414,654.1681518554688,553.4888610839844
559,9.31681327039077,653.9151611328125,553.7635345458984
560,9.333480199318123,653.30029296875,553.5370941162109
561,9.350147128245476,652.939697265625,553.7178955078125
562,9.36681405717283,652.8250732421875,553.6161499023438
563,9.383480986100183,652.318115234375,553.5027465820312
564,9.400147915027537,651.939697265625,553.7178955078125
565,9.41681484395489,651.9345703125,553.5886077880859
566,9.433481772882246,651.3199462890625,553.4213256835938
567,9.4501487018096,650.9498901367188,553.5678558349609
568,9.466815630736953,650.8533935546875,553.3033447265625
569,9.483482559664306,650.5,553.5
570,9.50014948859166,649.5,554.5
571,9.516816417519014,648.7219848632812,555.4045715332031
572,9.533483346446367,647.9869384765625,555.8246002197266
573,9.55015027537372,648.6697998046875,554.8773651123047
574,9.566817204301076,648.0,555.0
575,9.58348413322843,647.51611328125,555.3225860595703
576,9.600151062155783,647.6697998046875,554.8773651123047
577,9.616817991083137,646.6810913085938,555.7816619873047
578,9.63348492001049,646.1845092773438,555.7028198242188
579,9.650151848937844,645.45703125,556.1725463867188
580,9.666818777865197,645.2448120117188,556.1958465576172
581,9.683485706792553,644.4351196289062,556.4971008300781
582,9.700152635719906,644.2802734375,555.5461730957031
583,9.71681956464726,643.8931884765625,555.6965789794922
584,9.733486493574613,643.5,555.0
585,9.750153422501967,642.5317993164062,556.6931610107422
586,9.76682035142932,642.5,555.5
587,9.783487280356674,642.0,556.0
588,9.800154209284027,641.6153564453125,556.3076934814453
589,9.816821138211383,642.0,555.0
