time,x_m,y_m,z_m
42.5069,0.9381,0.0564,0.9079
42.5397,0.9390,0.0555,0.9119
42.5728,0.9393,0.0547,0.9142
42.6077,0.9392,0.0535,0.9182
42.6411,0.9391,0.0521,0.9225
42.6736,0.9410,0.0528,0.9233
42.7073,0.9422,0.0526,0.9249
42.7405,0.9437,0.0535,0.9244
42.7743,0.9445,0.0529,0.9268
42.8066,0.9459,0.0537,0.9270
42.8402,0.9472,0.0541,0.9281
42.8741,0.9478,0.0533,0.9309
42.9069,0.9500,0.0549,0.9285
42.9415,0.9518,0.0556,0.9284
42.9734,0.9533,0.0559,0.9293
43.0072,0.9567,0.0566,0.9252
43.0401,0.9592,0.0578,0.9228
43.0743,0.9603,0.0577,0.9255
43.1072,0.9634,0.0574,0.9230
43.1408,0.9647,0.0574,0.9247
43.1735,0.9663,0.0578,0.9252
43.2072,0.9676,0.0581,0.9256
43.2410,0.9683,0.0583,0.9259
43.2741,0.9705,0.0567,0.9263
43.3073,0.9732,0.0547,0.9256
43.3410,0.9747,0.0537,0.9250
43.3740,0.9771,0.0515,0.9235
43.4108,0.9788,0.0506,0.9223
43.4403,0.9803,0.0498,0.9212
43.4748,0.9815,0.0492,0.9203
43.5077,0.9833,0.0470,0.9186
43.5410,0.9857,0.0440,0.9172
43.5743,0.9874,0.0422,0.9150
43.6075,0.9895,0.0375,0.9131
43.6405,0.9922,0.0326,0.9115
43.6759,0.9949,0.0378,0.9092
43.7074,0.9975,0.0423,0.9072
43.7411,1.0002,0.0489,0.9055
43.7738,1.0029,0.0554,0.9032
43.8071,1.0064,0.0679,0.9001
43.8410,1.0097,0.0777,0.8986
43.8743,1.0130,0.0855,0.8963
43.9083,1.0165,0.0922,0.8943
43.9412,1.0196,0.0979,0.8926
43.9741,1.0229,0.1034,0.8912
44.0119,1.0270,0.1087,0.8890
44.0407,1.0309,0.1133,0.8872
44.0744,1.0346,0.1172,0.8856
44.1103,1.0377,0.1202,0.8853
44.1412,1.0415,0.1230,0.8850
44.1743,1.0455,0.1262,0.8857
44.2077,1.0488,0.1289,0.8863
44.2407,1.0525,0.1313,0.8869
44.2748,1.0564,0.1336,0.8873
44.3077,1.0605,0.1351,0.8868
44.3412,1.0648,0.1368,0.8873
44.3743,1.0688,0.1380,0.8877
44.4075,1.0735,0.1386,0.8871
44.4409,1.0782,0.1390,0.8865
44.4759,1.0835,0.1394,0.8851
44.5084,1.0879,0.1394,0.8849
44.5413,1.0922,0.1397,0.8827
44.5771,1.0962,0.1399,0.8819
44.6078,1.0996,0.1401,0.8812
44.6415,1.1029,0.1403,0.8796
44.6748,1.1057,0.1405,0.8782
44.7077,1.1087,0.1401,0.8751
44.7421,1.1115,0.1399,0.8734
44.7747,1.1140,0.1397,0.8710
44.8095,1.1165,0.1395,0.8690
44.8413,1.1190,0.1393,0.8672
44.8763,1.1212,0.1391,0.8658
44.9082,1.1230,0.1390,0.8645
44.9447,1.1249,0.1390,0.8644
44.9749,1.1265,0.1388,0.8634
45.0082,1.1283,0.1388,0.8625
45.0422,1.1297,0.1384,0.8637
45.0750,1.1310,0.1385,0.8638
45.1088,1.1321,0.1385,0.8638
45.1420,1.1339,0.1385,0.8619
45.1755,1.1350,0.1385,0.8622
45.2080,1.1358,0.1385,0.8625
45.2418,1.1370,0.1386,0.8627
45.2754,1.1379,0.1383,0.8639
45.3089,1.1390,0.1380,0.8649
45.3425,1.1399,0.1379,0.8678
45.3775,1.1406,0.1381,0.8692
45.4084,1.1417,0.1383,0.8704
45.4423,1.1426,0.1384,0.8714
45.4753,1.1437,0.1382,0.8733
45.5097,1.1452,0.1376,0.8729
45.5429,1.1463,0.1375,0.8736
45.5758,1.1477,0.1373,0.8741
45.6087,1.1484,0.1373,0.8756
45.6422,1.1498,0.1369,0.8769
45.6759,1.1520,0.1361,0.8759
45.7116,1.1537,0.1359,0.8762
45.7421,1.1547,0.1354,0.8773
45.7757,1.1569,0.1345,0.8764
45.8094,1.1587,0.1341,0.8765
45.8438,1.1606,0.1338,0.8767
45.8760,1.1626,0.1335,0.8768
45.9091,1.1643,0.1332,0.8769
45.9424,1.1657,0.1331,0.8779
45.9782,1.1679,0.1325,0.8759
46.0089,1.1687,0.1322,0.8781
46.0428,1.1704,0.1318,0.8770
46.0763,1.1721,0.1318,0.8771
46.1091,1.1743,0.1313,0.8742
46.1427,1.1749,0.1315,0.8757
46.1780,1.1763,0.1316,0.8769
46.2095,1.1776,0.1317,0.8770
46.2423,1.1790,0.1317,0.8771
46.2784,1.1807,0.1314,0.8762
46.3096,1.1821,0.1314,0.8764
46.3446,1.1842,0.1315,0.8756
46.3749,1.1858,0.1320,0.8759
46.4086,1.1883,0.1319,0.8732
46.4427,1.1896,0.1327,0.8748
46.4765,1.1913,0.1333,0.8752
46.5093,1.1926,0.1338,0.8756
46.5429,1.1949,0.1338,0.8729
46.5766,1.1967,0.1338,0.8717
46.6099,1.1982,0.1338,0.8706
46.6499,1.1985,0.1343,0.8726
46.6792,1.1987,0.1348,0.8743
46.7104,1.1989,0.1351,0.8758
46.7469,1.1994,0.1354,0.8771
46.7773,1.2010,0.1351,0.8742
46.8110,1.2024,0.1349,0.8717
46.8428,1.2026,0.1348,0.8716
46.8775,1.2028,0.1347,0.8715
46.9102,1.2024,0.1350,0.8725
46.9448,1.2018,0.1349,0.8722
46.9765,1.2018,0.1343,0.8711
47.0099,1.2030,0.1331,0.8661
47.0439,1.2033,0.1324,0.8638
47.0784,1.2022,0.1324,0.8649
47.1112,1.2012,0.1323,0.8658
47.1435,1.2000,0.1322,0.8666
47.1761,1.1989,0.1326,0.8682
47.2102,1.1980,0.1325,0.8687
47.2427,1.1973,0.1324,0.8690
47.2772,1.1968,0.1319,0.8683
47.3093,1.1972,0.1319,0.8667
47.3433,1.1965,0.1323,0.8684
47.3766,1.1965,0.1321,0.8678
47.4103,1.1970,0.1320,0.8663
47.4433,1.1967,0.1324,0.8680
47.4769,1.1966,0.1323,0.8684
47.5107,1.1974,0.1322,0.8668
47.5439,1.1980,0.1325,0.8675
47.5771,1.1979,0.1331,0.8690
47.6108,1.1980,0.1333,0.8693
47.6438,1.1980,0.1338,0.8705
47.6769,1.1980,0.1342,0.8716
47.7105,1.1980,0.1342,0.8715
47.7434,1.1976,0.1342,0.8724
47.7773,1.1977,0.1342,0.8722
47.8106,1.1989,0.1334,0.8691
47.8434,1.1989,0.1331,0.8684
47.8776,1.1989,0.1333,0.8688
47.9108,1.1983,0.1335,0.8701
47.9437,1.1984,0.1332,0.8692
47.9770,1.1985,0.1329,0.8685
48.0106,1.1990,0.1327,0.8679
48.0434,1.1996,0.1321,0.8654
48.0781,1.2000,0.1320,0.8642
48.1130,1.1993,0.1324,0.8662
48.1454,1.1997,0.1323,0.8650
48.1774,1.1996,0.1321,0.8649
48.2109,1.1989,0.1325,0.8668
48.2437,1.1990,0.1323,0.8664
48.2774,1.1984,0.1327,0.8681
48.3123,1.1989,0.1325,0.8676
48.3438,1.1984,0.1324,0.8681
48.3768,1.1990,0.1323,0.8665
48.4110,1.1984,0.1326,0.8682
48.4441,1.1984,0.1328,0.8686
48.4774,1.1979,0.1331,0.8700
48.5111,1.1981,0.1328,0.8691
48.5446,1.1982,0.1326,0.8684
48.5772,1.1973,0.1329,0.8708
48.6106,1.1981,0.1327,0.8688
48.6440,1.1976,0.1330,0.8701
48.6782,1.1973,0.1332,0.8713
48.7116,1.1974,0.1333,0.8712
48.7441,1.1977,0.1331,0.8702
48.7777,1.1968,0.1333,0.8723
48.8109,1.1971,0.1334,0.8721
48.8458,1.1963,0.1336,0.8739
48.8779,1.1976,0.1336,0.8715
48.9136,1.1982,0.1333,0.8704
48.9452,1.1977,0.1338,0.8725
48.9785,1.1983,0.1335,0.8713
49.0111,1.1984,0.1332,0.8702
49.0445,1.1990,0.1329,0.8684
49.0790,1.1983,0.1336,0.8707
49.1106,1.1978,0.1341,0.8728
49.1442,1.1983,0.1337,0.8715
49.1780,1.1984,0.1334,0.8704
49.2118,1.1984,0.1335,0.8705
49.2442,1.1984,0.1336,0.8706
49.2787,1.1985,0.1333,0.8697
49.3111,1.1985,0.1334,0.8699
49.3457,1.1979,0.1339,0.8720
49.3787,1.1981,0.1336,0.8709
49.4120,1.1977,0.1337,0.8719
49.4451,1.1979,0.1334,0.8708
49.4805,1.1980,0.1331,0.8698
49.5110,1.1985,0.1332,0.8700
49.5453,1.1986,0.1330,0.8692
49.5797,1.1986,0.1331,0.8694
49.6115,1.1981,0.1330,0.8697
