time,x_m,y_m,z_m
10.9607,-0.0067,0.0896,0.1737
10.9946,-0.0055,0.0901,0.1983
11.0286,-0.0044,0.0923,0.2217
11.0618,-0.0026,0.0925,0.2492
11.0941,-0.0005,0.0933,0.2776
11.1275,0.0020,0.0923,0.3091
11.1608,0.0045,0.0902,0.3452
11.1947,0.0061,0.0871,0.3829
11.2289,0.0087,0.0854,0.4126
11.2602,0.0112,0.0832,0.4469
11.2949,0.0135,0.0812,0.4827
11.3274,0.0161,0.0803,0.5174
11.3616,0.0187,0.0779,0.5552
11.3943,0.0223,0.0749,0.5936
11.4319,0.0270,0.0727,0.6302
11.4625,0.0304,0.0725,0.6653
11.4948,0.0339,0.0711,0.6990
11.5272,0.0371,0.0687,0.7372
11.5629,0.0400,0.0650,0.7752
11.5946,0.0432,0.0621,0.8102
11.6290,0.0468,0.0620,0.8408
11.6618,0.0511,0.0607,0.8749
11.6959,0.0558,0.0591,0.9099
11.7283,0.0601,0.0567,0.9438
11.7615,0.0638,0.0558,0.9817
11.7943,0.0675,0.0540,1.0187
11.8294,0.0718,0.0510,1.0564
11.8613,0.0764,0.0484,1.0922
11.8956,0.0806,0.0457,1.1294
11.9281,0.0855,0.0451,1.1632
11.9638,0.0888,0.0425,1.2019
11.9957,0.0925,0.0413,1.2383
12.0304,0.0960,0.0401,1.2753
12.0615,0.0986,0.0389,1.3107
12.0951,0.1005,0.0369,1.3453
12.1283,0.1002,0.0337,1.3792
12.1612,0.0982,0.0332,1.4104
12.1954,0.0953,0.0316,1.4407
12.2285,0.0915,0.0303,1.4682
12.2621,0.0874,0.0295,1.4957
12.2954,0.0826,0.0283,1.5227
12.3295,0.0770,0.0272,1.5484
12.3614,0.0715,0.0260,1.5737
12.3969,0.0659,0.0255,1.5952
12.4286,0.0597,0.0248,1.6174
12.4620,0.0532,0.0241,1.6384
12.4955,0.0462,0.0234,1.6605
12.5287,0.0387,0.0227,1.6836
12.5620,0.0315,0.0220,1.7063
12.5956,0.0244,0.0206,1.7302
12.6308,0.0174,0.0202,1.7514
12.6647,0.0104,0.0199,1.7720
12.6976,0.0035,0.0195,1.7924
12.7289,-0.0034,0.0184,1.8126
12.7626,-0.0101,0.0178,1.8340
12.7961,-0.0160,0.0169,1.8554
12.8297,-0.0207,0.0165,1.8764
12.8643,-0.0258,0.0155,1.8973
12.8971,-0.0312,0.0145,1.9177
12.9308,-0.0367,0.0138,1.9381
12.9631,-0.0424,0.0139,1.9571
12.9960,-0.0475,0.0129,1.9766
13.0299,-0.0511,0.0124,1.9961
13.0637,-0.0526,0.0126,2.0139
13.0958,-0.0521,0.0120,2.0303
13.1297,-0.0496,0.0113,2.0471
13.1634,-0.0457,0.0104,2.0614
13.1962,-0.0409,0.0096,2.0763
13.2294,-0.0361,0.0093,2.0894
13.2642,-0.0319,0.0096,2.1001
13.2961,-0.0278,0.0101,2.1112
13.3307,-0.0247,0.0104,2.1210
13.3629,-0.0223,0.0106,2.1305
13.3970,-0.0205,0.0106,2.1386
13.4294,-0.0164,0.0098,2.1477
13.4634,-0.0119,0.0093,2.1567
13.4959,-0.0089,0.0083,2.1642
13.5304,-0.0061,0.0077,2.1711
13.5663,-0.0044,0.0069,2.1765
13.5984,-0.0034,0.0063,2.1800
13.6313,-0.0043,0.0060,2.1829
13.6642,-0.0060,0.0065,2.1823
13.6987,-0.0072,0.0064,2.1818
13.7332,-0.0070,0.0059,2.1822
13.7658,-0.0063,0.0058,2.1817
13.7987,-0.0049,0.0065,2.1798
13.8309,-0.0014,0.0071,2.1786
13.8650,0.0036,0.0074,2.1776
13.8974,0.0110,0.0069,2.1780
13.9316,0.0200,0.0059,2.1791
13.9639,0.0299,0.0063,2.1781
13.9975,0.0419,0.0073,2.1751
14.0301,0.0565,0.0064,2.1733
14.0633,0.0724,0.0078,2.1679
14.0961,0.0903,0.0088,2.1621
14.1297,0.1097,0.0110,2.1552
14.1644,0.1299,0.0125,2.1482
14.1965,0.1514,0.0128,2.1423
14.2323,0.1723,0.0129,2.1370
14.2658,0.1937,0.0149,2.1295
14.2969,0.2153,0.0154,2.1237
14.3300,0.2373,0.0142,2.1179
14.3637,0.2600,0.0143,2.1109
14.3964,0.2834,0.0154,2.1038
14.4302,0.3070,0.0160,2.0969
14.4630,0.3309,0.0163,2.0894
14.4979,0.3538,0.0165,2.0830
14.5311,0.3770,0.0157,2.0759
14.5631,0.4007,0.0157,2.0690
14.5978,0.4244,0.0165,2.0619
14.6302,0.4482,0.0162,2.0554
14.6648,0.4717,0.0154,2.0487
14.6972,0.4961,0.0159,2.0411
14.7305,0.5212,0.0166,2.0334
14.7638,0.5454,0.0181,2.0265
14.7978,0.5697,0.0184,2.0192
14.8306,0.5941,0.0190,2.0121
14.8663,0.6186,0.0198,2.0053
14.8990,0.6434,0.0197,1.9985
14.9305,0.6686,0.0189,1.9919
14.9635,0.6925,0.0189,1.9854
14.9983,0.7163,0.0179,1.9789
15.0305,0.7401,0.0180,1.9720
15.0645,0.7640,0.0186,1.9647
15.0964,0.7876,0.0183,1.9586
15.1316,0.8112,0.0170,1.9563
15.1634,0.8347,0.0163,1.9578
15.1970,0.8585,0.0168,1.9586
15.2306,0.8812,0.0171,1.9640
15.2643,0.9038,0.0178,1.9695
15.2976,0.9251,0.0185,1.9770
15.3309,0.9458,0.0188,1.9852
15.3635,0.9653,0.0201,1.9944
15.3987,0.9842,0.0206,2.0036
15.4314,1.0004,0.0203,2.0127
15.4667,1.0178,0.0217,2.0183
15.4998,1.0355,0.0225,2.0227
15.5302,1.0529,0.0216,2.0269
15.5643,1.0707,0.0218,2.0296
15.5976,1.0894,0.0222,2.0315
15.6310,1.1073,0.0224,2.0336
15.6661,1.1247,0.0219,2.0350
15.6994,1.1399,0.0208,2.0370
15.7322,1.1553,0.0197,2.0384
15.7659,1.1712,0.0181,2.0387
15.7975,1.1864,0.0167,2.0398
15.8317,1.2008,0.0166,2.0413
15.8641,1.2149,0.0157,2.0430
15.8972,1.2286,0.0151,2.0449
15.9325,1.2426,0.0154,2.0470
15.9649,1.2563,0.0150,2.0501
15.9976,1.2707,0.0155,2.0524
16.0308,1.2856,0.0159,2.0543
16.0644,1.3006,0.0168,2.0560
16.1013,1.3153,0.0167,2.0583
16.1321,1.3265,0.0169,2.0625
16.1648,1.3376,0.0160,2.0673
16.1977,1.3483,0.0148,2.0727
16.2316,1.3603,0.0142,2.0760
16.2649,1.3722,0.0129,2.0802
16.2994,1.3826,0.0116,2.0862
16.3312,1.3929,0.0102,2.0914
16.3659,1.4037,0.0090,2.0958
16.3989,1.4164,0.0078,2.0984
16.4328,1.4284,0.0069,2.1018
16.4649,1.4401,0.0060,2.1056
16.4988,1.4526,0.0052,2.1084
16.5313,1.4672,0.0062,2.1084
16.5653,1.4791,0.0067,2.1113
16.5987,1.4926,0.0079,2.1117
16.6323,1.5047,0.0077,2.1137
16.6643,1.5163,0.0071,2.1159
16.7029,1.5290,0.0066,2.1165
16.7317,1.5423,0.0071,2.1162
16.7661,1.5536,0.0062,2.1185
16.8007,1.5640,0.0064,2.1213
16.8322,1.5765,0.0062,2.1212
16.8668,1.5889,0.0056,2.1212
16.9000,1.6011,0.0049,2.1216
16.9325,1.6135,0.0051,2.1228
16.9666,1.6258,0.0049,2.1271
16.9994,1.6383,0.0049,2.1341
17.0320,1.6515,0.0050,2.1432
17.0655,1.6653,0.0053,2.1530
17.0992,1.6784,0.0071,2.1648
17.1323,1.6912,0.0082,2.1767
17.1653,1.7047,0.0087,2.1876
17.1984,1.7196,0.0084,2.1970
17.2329,1.7331,0.0082,2.2072
17.2651,1.7455,0.0094,2.2180
17.2987,1.7575,0.0105,2.2284
17.3319,1.7692,0.0115,2.2376
17.3660,1.7812,0.0118,2.2447
17.3983,1.7931,0.0108,2.2493
17.4329,1.7956,0.0092,2.2531
17.4655,1.7980,0.0081,2.2564
17.4997,1.7999,0.0074,2.2588
17.5325,1.8008,0.0084,2.2597
17.5655,1.7996,0.0096,2.2634
17.5988,1.7981,0.0101,2.2643
17.6324,1.7960,0.0104,2.2628
17.6652,1.7951,0.0098,2.2578
17.7004,1.7942,0.0089,2.2478
17.7326,1.7927,0.0082,2.2340
17.7660,1.7907,0.0071,2.2177
17.8004,1.7882,0.0071,2.1992
17.8326,1.7850,0.0072,2.1786
17.8657,1.7819,0.0062,2.1563
17.9000,1.7802,0.0058,2.1289
17.9324,1.7804,0.0069,2.0974
17.9660,1.7811,0.0083,2.0640
17.9995,1.7796,0.0086,2.0346
18.0336,1.7787,0.0077,2.0034
18.0651,1.7789,0.0076,1.9697
18.1000,1.7795,0.0092,1.9344
18.1334,1.7786,0.0079,1.9014
18.1669,1.7779,0.0080,1.8675
18.1993,1.7778,0.0078,1.8333
18.2333,1.7782,0.0071,1.7980
18.2665,1.7787,0.0072,1.7622
18.2992,1.7791,0.0076,1.7259
18.3321,1.7804,0.0080,1.6896
18.3664,1.7817,0.0086,1.6540
18.3992,1.7834,0.0115,1.6173
18.4336,1.7852,0.0116,1.5803
18.4665,1.7869,0.0116,1.5437
18.4993,1.7890,0.0127,1.5072
18.5329,1.7905,0.0139,1.4707
18.5660,1.7921,0.0133,1.4350
18.5997,1.7940,0.0149,1.3989
18.6341,1.7963,0.0171,1.3624
18.6669,1.7985,0.0183,1.3262
18.7002,1.8007,0.0189,1.2903
18.7332,1.8030,0.0191,1.2544
18.7663,1.8057,0.0210,1.2185
18.7998,1.8086,0.0230,1.1814
18.8336,1.8121,0.0267,1.1433
18.8671,1.8148,0.0274,1.1089
18.8996,1.8169,0.0281,1.0748
18.9330,1.8196,0.0291,1.0408
18.9664,1.8224,0.0306,1.0068
18.9997,1.8250,0.0310,0.9727
19.0328,1.8278,0.0316,0.9385
19.0665,1.8304,0.0321,0.9050
19.1005,1.8338,0.0326,0.8723
19.1333,1.8406,0.0355,0.8343
19.1668,1.8544,0.0417,0.7832
19.2000,1.8722,0.0519,0.7210
19.3329,1.8731,0.0452,0.7046
19.3668,1.8721,0.0400,0.6825
19.4012,1.8696,0.0381,0.6566
19.4334,1.8670,0.0387,0.6272
19.4669,1.8637,0.0417,0.5921
19.5001,1.8610,0.0459,0.5559
19.5379,1.8566,0.0483,0.5224
19.5692,1.8520,0.0518,0.4900
19.6018,1.8465,0.0537,0.4611
19.6355,1.8407,0.0537,0.4351
19.6692,1.8349,0.0529,0.4131
19.7011,1.8283,0.0522,0.3930
19.7345,1.8217,0.0524,0.3746
19.7687,1.8148,0.0536,0.3562
19.8015,1.8062,0.0551,0.3378
19.8350,1.7971,0.0564,0.3194
19.8674,1.7868,0.0590,0.3023
19.9001,1.7755,0.0602,0.2864
19.9348,1.7642,0.0613,0.2715
19.9669,1.7526,0.0632,0.2574
20.0003,1.7395,0.0640,0.2496
20.0342,1.7265,0.0640,0.2402
20.0673,1.7140,0.0642,0.2322
20.1003,1.7041,0.0632,0.2296
20.1340,1.6930,0.0619,0.2260
20.1668,1.6811,0.0615,0.2215
20.2007,1.6688,0.0621,0.2163
20.2338,1.6561,0.0628,0.2105
20.2680,1.6447,0.0620,0.2069
20.3008,1.6331,0.0614,0.2039
20.3337,1.6223,0.0609,0.2013
20.3671,1.6117,0.0595,0.1991
20.4012,1.6024,0.0583,0.1987
20.4335,1.5957,0.0551,0.2025
20.4672,1.5896,0.0535,0.2029
20.5011,1.5851,0.0514,0.2047
20.5339,1.5817,0.0493,0.2062
20.5669,1.5781,0.0496,0.2004
20.6014,1.5765,0.0499,0.1955
20.6337,1.5748,0.0505,0.1900
20.6684,1.5746,0.0515,0.1838
20.7012,1.5757,0.0521,0.1771
20.7339,1.5768,0.0536,0.1699
20.7699,1.5799,0.0533,0.1682
20.8013,1.5828,0.0525,0.1624
20.8339,1.5850,0.0552,0.1501
20.8702,1.5876,0.0564,0.1412
20.9018,1.5906,0.0584,0.1321
20.9363,1.5945,0.0602,0.1244
20.9694,1.6001,0.0630,0.1163
21.0021,1.6075,0.0623,0.1139
21.0354,1.6150,0.0622,0.1134
21.0676,1.6216,0.0622,0.1114
21.1012,1.6267,0.0626,0.1097
21.1344,1.6297,0.0634,0.1054
21.1681,1.6302,0.0639,0.1046
21.2015,1.6292,0.0637,0.1069
21.2342,1.6263,0.0626,0.1146
21.2675,1.6225,0.0601,0.1240
21.3010,1.6163,0.0585,0.1348
21.3347,1.6073,0.0590,0.1384
21.3682,1.5972,0.0590,0.1442
21.4018,1.5868,0.0598,0.1491
21.4370,1.5758,0.0601,0.1548
21.4690,1.5631,0.0610,0.1596
21.5026,1.5495,0.0615,0.1664
21.5358,1.5339,0.0611,0.1750
21.5694,1.5188,0.0594,0.1851
21.6030,1.5034,0.0593,0.1951
