time,x_m,y_m,z_m
6.0370,0.0432,0.0043,-0.2670
6.0724,0.0431,0.0039,-0.2681
6.1092,0.0429,0.0044,-0.2690
6.1471,0.0428,0.0049,-0.2698
6.1937,0.0427,0.0047,-0.2705
6.2422,0.0426,0.0042,-0.2710
6.2816,0.0425,0.0042,-0.2715
6.3198,0.0430,0.0041,-0.2719
6.3609,0.0429,0.0040,-0.2723
6.3962,0.0434,0.0039,-0.2692
6.4319,0.0432,0.0033,-0.2700
6.4697,0.0431,0.0034,-0.2706
6.5070,0.0429,0.0029,-0.2712
6.5402,0.0428,0.0025,-0.2716
6.5780,0.0427,0.0027,-0.2720
6.6149,0.0426,0.0028,-0.2723
6.6586,0.0425,0.0029,-0.2726
6.7008,0.0425,0.0033,-0.2728
6.7394,0.0425,0.0030,-0.2697
6.7775,0.0430,0.0031,-0.2704
6.8137,0.0429,0.0032,-0.2710
6.8618,0.0434,0.0030,-0.2681
6.8962,0.0432,0.0028,-0.2691
6.9373,0.0430,0.0029,-0.2698
6.9815,0.0435,0.0030,-0.2705
7.0246,0.0433,0.0029,-0.2711
7.0621,0.0437,0.0027,-0.2716
7.1027,0.0434,0.0031,-0.2720
7.1375,0.0439,0.0027,-0.2690
7.1733,0.0442,0.0027,-0.2664
7.2072,0.0439,0.0028,-0.2676
7.2492,0.0442,0.0038,-0.2686
7.2898,0.0445,0.0035,-0.2695
7.3333,0.0441,0.0032,-0.2702
7.3697,0.0445,0.0031,-0.2675
7.4041,0.0441,0.0035,-0.2685
7.4499,0.0438,0.0038,-0.2693
7.4858,0.0435,0.0046,-0.2701
7.5312,0.0433,0.0045,-0.2707
7.5608,0.0431,0.0038,-0.2712
7.6087,0.0430,0.0033,-0.2717
7.6470,0.0464,0.0032,-0.2689
7.7078,0.0550,0.0032,-0.2668
7.7658,0.0710,0.0049,-0.2654
7.8107,0.0945,0.0050,-0.2647
7.8575,0.1196,0.0048,-0.2644
7.9033,0.1456,0.0046,-0.2643
7.9376,0.1771,0.0050,-0.2647
7.9758,0.2084,0.0046,-0.2653
8.0118,0.2407,0.0062,-0.2627
8.0547,0.2721,0.0069,-0.2607
8.0924,0.3030,0.0077,-0.2592
8.1356,0.3335,0.0073,-0.2549
8.1637,0.3703,0.0064,-0.2550
8.1986,0.4069,0.0063,-0.2520
8.2437,0.4429,0.0069,-0.2464
8.2876,0.4781,0.0070,-0.2419
8.3341,0.5127,0.0072,-0.2383
8.3692,0.5519,0.0061,-0.2390
8.4050,0.5899,0.0054,-0.2365
8.4406,0.6263,0.0061,-0.2313
8.4755,0.6631,0.0059,-0.2305
8.5105,0.6996,0.0056,-0.2300
8.5452,0.7347,0.0054,-0.2297
8.5871,0.7680,0.0051,-0.2297
8.6295,0.8003,0.0061,-0.2266
8.6648,0.8332,0.0060,-0.2275
8.7087,0.8658,0.0054,-0.2285
8.7404,0.9027,0.0046,-0.2265
8.7757,0.9379,0.0045,-0.2217
8.8127,0.9725,0.0040,-0.2179
8.8562,1.0054,0.0037,-0.2148
8.8962,1.0387,0.0041,-0.2124
8.9362,1.0710,0.0038,-0.2106
8.9683,1.1078,0.0036,-0.2095
9.0059,1.1434,0.0032,-0.2055
9.0407,1.1784,0.0064,-0.2023
9.0784,1.2123,0.0075,-0.1967
9.1126,1.2452,0.0068,-0.1920
9.1480,1.2790,0.0065,-0.1884
9.1802,1.3123,0.0072,-0.1855
9.2200,1.3443,0.0063,-0.1800
9.2627,1.3731,0.0064,-0.1754
9.2952,1.3989,0.0070,-0.1716
9.3282,1.4219,0.0075,-0.1684
9.4097,1.4443,0.0065,-0.1690
9.4456,1.4646,0.0057,-0.1727
9.4875,1.4829,0.0054,-0.1759
9.5320,1.4997,0.0054,-0.1819
9.5687,1.5152,0.0049,-0.1871
9.6044,1.5313,0.0048,-0.1949
9.6389,1.5462,0.0048,-0.2016
9.6820,1.5595,0.0047,-0.2073
9.7265,1.5726,0.0046,-0.2155
9.7724,1.5848,0.0052,-0.2192
9.8019,1.5977,0.0046,-0.2258
9.8526,1.6098,0.0041,-0.2282
9.8887,1.6219,0.0035,-0.2336
9.9352,1.6328,0.0031,-0.2349
9.9711,1.6437,0.0033,-0.2361
10.0061,1.6537,0.0038,-0.2372
10.0448,1.6633,0.0036,-0.2381
10.0823,1.6727,0.0032,-0.2390
10.1241,1.6813,0.0029,-0.2397
10.1660,1.6898,0.0029,-0.2404
10.2134,1.6982,0.0028,-0.2411
10.2635,1.7071,0.0025,-0.2417
10.2957,1.7165,0.0023,-0.2423
10.3267,1.7251,0.0028,-0.2429
10.4447,1.7359,0.0036,-0.2435
10.4798,1.7458,0.0037,-0.2441
10.5216,1.7559,0.0038,-0.2447
10.5678,1.7650,0.0040,-0.2419
10.5993,1.7741,0.0038,-0.2429
10.6558,1.7830,0.0035,-0.2438
10.6913,1.7916,0.0036,-0.2413
10.7351,1.8000,0.0033,-0.2393
10.7657,1.8080,0.0044,-0.2312
10.7955,1.8152,0.0060,-0.2211
10.9120,1.8221,0.0080,-0.2063
10.9474,1.8277,0.0096,-0.1907
10.9974,1.8306,0.0093,-0.1743
11.0325,1.8311,0.0097,-0.1572
11.0681,1.8302,0.0104,-0.1397
11.1024,1.8280,0.0116,-0.1189
11.1338,1.8247,0.0125,-0.0953
11.1670,1.8215,0.0126,-0.0697
11.1983,1.8189,0.0129,-0.0479
11.2783,1.8179,0.0141,-0.0239
11.3156,1.8152,0.0127,0.0021
11.3603,1.8133,0.0121,0.0268
11.3960,1.8115,0.0107,0.0504
11.4406,1.8087,0.0103,0.0732
11.4754,1.8061,0.0098,0.0978
11.5117,1.8043,0.0095,0.1212
11.5544,1.8009,0.0102,0.1462
11.5992,1.7979,0.0107,0.1700
11.6307,1.7957,0.0105,0.1926
11.6628,1.7938,0.0099,0.2143
11.7127,1.7934,0.0109,0.2375
11.7399,1.7922,0.0096,0.2620
11.7877,1.7895,0.0095,0.2875
11.8338,1.7866,0.0101,0.3116
11.8693,1.7838,0.0108,0.3387
11.9144,1.7807,0.0121,0.3663
11.9420,1.7779,0.0129,0.3919
11.9817,1.7760,0.0127,0.4158
12.0226,1.7742,0.0129,0.4383
12.0627,1.7726,0.0115,0.4595
12.1011,1.7711,0.0109,0.4796
12.1354,1.7699,0.0108,0.5050
12.1689,1.7686,0.0112,0.5306
12.2011,1.7679,0.0102,0.5543
12.2830,1.7679,0.0107,0.5803
12.3291,1.7662,0.0115,0.6101
12.3698,1.7654,0.0115,0.6391
12.4032,1.7643,0.0122,0.6710
12.4750,1.7647,0.0129,0.6981
12.5084,1.7658,0.0129,0.7247
12.5456,1.7674,0.0134,0.7490
12.5754,1.7682,0.0133,0.7731
12.6164,1.7690,0.0141,0.7970
12.6502,1.7701,0.0123,0.8190
12.6842,1.7723,0.0110,0.8377
12.7184,1.7738,0.0098,0.8586
12.7624,1.7741,0.0098,0.8796
12.8000,1.7746,0.0099,0.8991
12.8441,1.7752,0.0100,0.9204
12.8834,1.7753,0.0109,0.9493
12.9308,1.7747,0.0122,0.9797
13.0112,1.7775,0.0142,1.0099
13.0531,1.7790,0.0157,1.0411
13.0880,1.7813,0.0148,1.0704
13.1314,1.7838,0.0137,1.0967
13.1710,1.7874,0.0118,1.1217
13.2025,1.7912,0.0105,1.1508
13.2542,1.7948,0.0105,1.1806
13.3012,1.7982,0.0097,1.2109
13.3429,1.8022,0.0110,1.2438
13.3876,1.8075,0.0111,1.2741
13.4292,1.8103,0.0113,1.3068
13.4608,1.8143,0.0107,1.3356
13.4954,1.8175,0.0120,1.3656
13.5344,1.8201,0.0128,1.3954
13.5714,1.8257,0.0120,1.4238
13.6466,1.8312,0.0139,1.4561
13.6811,1.8399,0.0128,1.4804
13.7237,1.8465,0.0136,1.5071
13.7621,1.8551,0.0116,1.5297
13.7950,1.8631,0.0100,1.5527
13.8778,1.8708,0.0119,1.5843
13.9137,1.8760,0.0116,1.6155
13.9513,1.8819,0.0114,1.6446
13.9878,1.8871,0.0112,1.6743
14.0269,1.8934,0.0107,1.7004
14.0618,1.8995,0.0099,1.7258
14.0952,1.9098,0.0086,1.7449
14.1234,1.9163,0.0076,1.7691
14.2550,1.9198,0.0092,1.7957
14.2939,1.9210,0.0117,1.8339
14.3236,1.9215,0.0140,1.8657
14.3649,1.9203,0.0156,1.8928
14.4816,1.9196,0.0145,1.9060
14.5104,1.9177,0.0125,1.9144
14.5534,1.9149,0.0118,1.9201
14.5995,1.9107,0.0108,1.9242
14.6351,1.9062,0.0100,1.9284
14.6657,1.8986,0.0098,1.9364
14.6924,1.8915,0.0095,1.9439
14.7826,1.8856,0.0089,1.9489
14.8237,1.8807,0.0080,1.9524
14.8643,1.8767,0.0075,1.9546
14.9030,1.8752,0.0072,1.9543
14.9809,1.8750,0.0072,1.9533
15.0241,1.8749,0.0066,1.9532
15.0598,1.8752,0.0061,1.9531
15.0922,1.8763,0.0062,1.9507
15.1391,1.8770,0.0059,1.9502
15.1716,1.8785,0.0052,1.9498
15.2275,1.8786,0.0051,1.9509
15.2699,1.8821,0.0052,1.9489
15.2995,1.8858,0.0052,1.9508
15.3386,1.8908,0.0051,1.9503
15.3675,1.8941,0.0045,1.9505
15.4164,1.8982,0.0047,1.9493
15.4496,1.9029,0.0046,1.9482
15.4908,1.9046,0.0045,1.9510
15.5287,1.9059,0.0042,1.9541
15.5569,1.9050,0.0049,1.9581
15.5894,1.9053,0.0056,1.9609
15.7078,1.9140,0.0071,1.9519
15.7467,1.9199,0.0075,1.9466
15.7928,1.9257,0.0084,1.9405
15.8312,1.9323,0.0092,1.9346
15.8640,1.9373,0.0101,1.9295
15.8939,1.9439,0.0111,1.9236
15.9285,1.9489,0.0124,1.9186
16.0798,1.9605,0.0180,1.8951
16.1120,1.9649,0.0208,1.8778
16.1770,1.9569,0.0187,1.8733
16.2085,1.9501,0.0199,1.8712
16.3848,1.9260,0.0206,1.8865
16.4279,1.9013,0.0196,1.8995
16.4666,1.8757,0.0172,1.9084
16.5029,1.8487,0.0150,1.9145
16.5351,1.8154,0.0142,1.9107
16.6119,1.7746,0.0121,1.8996
16.6477,1.7338,0.0122,1.8974
16.6858,1.6941,0.0113,1.8957
16.7298,1.6553,0.0107,1.8950
16.7657,1.6205,0.0112,1.8881
16.8101,1.5898,0.0146,1.8747
16.8460,1.5577,0.0177,1.8634
16.8877,1.5218,0.0201,1.8530
16.9340,1.4857,0.0203,1.8477
16.9716,1.4512,0.0221,1.8432
17.0106,1.4169,0.0225,1.8386
17.0473,1.3773,0.0197,1.8431
17.0887,1.3402,0.0191,1.8420
17.1451,1.3044,0.0217,1.8301
17.1789,1.2701,0.0227,1.8217
17.4237,1.2153,0.0193,1.8260
17.4696,1.1623,0.0177,1.8263
17.5005,1.1171,0.0200,1.8155
17.5366,1.0737,0.0214,1.8081
17.5649,1.0327,0.0228,1.8001
17.5999,0.9942,0.0264,1.7870
17.6813,0.9380,0.0224,1.7753
17.7171,0.8829,0.0247,1.7663
17.7653,0.8289,0.0245,1.7643
17.7969,0.8089,0.0273,1.7885
17.9916,0.7664,0.0244,1.8047
18.0273,0.7254,0.0222,1.8216
18.0642,0.6795,0.0201,1.8323
18.2098,0.6036,0.0451,1.8073
18.2486,0.5470,0.0472,1.8075
18.2855,0.5031,0.0461,1.8259
18.3176,0.4630,0.0396,1.8503
18.3669,0.4258,0.0342,1.8704
18.3999,0.3914,0.0297,1.8889
18.4347,0.3582,0.0262,1.9047
18.5232,0.3266,0.0234,1.9188
18.5630,0.2893,0.0237,1.9260
18.5939,0.2549,0.0232,1.9350
18.6799,0.2147,0.0252,1.9355
18.7097,0.1747,0.0287,1.9345
18.7595,0.1397,0.0293,1.9388
18.7949,0.1021,0.0322,1.9389
18.8268,0.0690,0.0334,1.9412
18.9093,0.0451,0.0288,1.9672
18.9446,0.0244,0.0260,1.9911
18.9888,0.0056,0.0226,2.0090
19.0291,-0.0107,0.0206,2.0224
19.0607,-0.0246,0.0186,2.0325
19.0888,-0.0357,0.0166,2.0417
19.1173,-0.0441,0.0144,2.0508
19.2568,-0.0509,0.0124,2.0560
19.2909,-0.0567,0.0113,2.0597
19.3318,-0.0613,0.0096,2.0661
19.3673,-0.0645,0.0082,2.0709
19.3986,-0.0674,0.0074,2.0737
19.4309,-0.0694,0.0069,2.0773
19.5871,-0.0736,0.0068,2.0747
19.6254,-0.0757,0.0059,2.0756
19.6631,-0.0776,0.0054,2.0765
19.6968,-0.0795,0.0058,2.0740
19.7274,-0.0803,0.0056,2.0744
19.9674,-0.0817,0.0063,2.0689
20.0056,-0.0821,0.0062,2.0688
20.0387,-0.0842,0.0070,2.0661
20.0758,-0.0845,0.0064,2.0684
20.1088,-0.0864,0.0072,2.0671
20.1439,-0.0900,0.0068,2.0627
20.1797,-0.0911,0.0067,2.0635
20.3243,-0.0994,0.0104,2.0442
20.3657,-0.1056,0.0140,2.0293
20.4020,-0.1123,0.0172,2.0144
20.4342,-0.1173,0.0191,2.0032
20.4695,-0.1239,0.0216,1.9900
20.5889,-0.1299,0.0237,1.9795
20.6248,-0.1344,0.0246,1.9713
20.6627,-0.1377,0.0249,1.9666
20.6993,-0.1392,0.0240,1.9655
20.7347,-0.1413,0.0231,1.9631
20.8713,-0.1154,0.0332,1.9917
20.9045,-0.0968,0.0388,2.0075
20.9520,-0.0859,0.0394,2.0185
20.9959,-0.0835,0.0371,2.0220
21.0457,-0.0843,0.0332,2.0203
21.0734,-0.0847,0.0307,2.0139
21.1504,-0.0841,0.0276,1.9974
21.1918,-0.0846,0.0235,1.9803
21.2203,-0.0822,0.0211,1.9673
21.2638,-0.0787,0.0188,1.9490
21.3459,-0.0789,0.0162,1.9344
21.3841,-0.0788,0.0139,1.9178
21.4272,-0.0779,0.0124,1.9029
21.4556,-0.0772,0.0109,1.8877
21.4827,-0.0754,0.0099,1.8739
21.6193,-0.0693,0.0088,1.8533
21.6585,-0.0756,0.0148,1.8199
21.7351,-0.0601,0.0328,1.7841
21.7712,-0.0496,0.0375,1.7667
21.8079,-0.0349,0.0381,1.7565
21.8453,-0.0257,0.0350,1.7432
21.8896,-0.0188,0.0298,1.7250
21.9326,-0.0104,0.0286,1.7075
21.9616,-0.0025,0.0276,1.6885
22.0002,0.0054,0.0263,1.6670
22.0311,0.0099,0.0235,1.6412
22.0664,0.0142,0.0216,1.6147
22.2541,0.0130,0.0221,1.5718
22.2887,0.0121,0.0198,1.5314
22.3180,0.0112,0.0174,1.4918
22.3877,0.0105,0.0163,1.4514
22.4313,0.0106,0.0157,1.4170
22.4625,0.0114,0.0151,1.3863
22.4895,0.0119,0.0141,1.3561
22.5754,0.0132,0.0131,1.3201
22.6046,0.0140,0.0121,1.2835
22.7501,0.0139,0.0116,1.2397
22.7904,0.0141,0.0110,1.2009
22.8269,0.0142,0.0098,1.1645
22.8593,0.0142,0.0100,1.1303
22.8904,0.0137,0.0100,1.0995
23.0086,0.0128,0.0099,1.0610
23.0399,0.0120,0.0088,1.0247
23.0844,0.0106,0.0088,0.9883
23.1287,0.0098,0.0081,0.9555
23.3263,0.0082,0.0110,0.9120
23.3642,0.0075,0.0097,0.8709
23.3954,0.0082,0.0085,0.8339
23.4236,0.0106,0.0087,0.8002
23.5464,0.0128,0.0081,0.7610
23.5780,0.0150,0.0071,0.7210
23.6152,0.0152,0.0067,0.6803
23.7286,0.0152,0.0083,0.6387
23.7625,0.0157,0.0075,0.6033
23.7926,0.0170,0.0065,0.5708
23.8238,0.0180,0.0059,0.5408
23.8640,0.0188,0.0064,0.5105
23.8991,0.0193,0.0059,0.4797
24.0138,0.0205,0.0076,0.4408
24.0538,0.0220,0.0077,0.4078
24.0925,0.0242,0.0078,0.3796
24.1333,0.0255,0.0072,0.3504
24.1625,0.0271,0.0066,0.3229
24.2789,0.0287,0.0074,0.2885
24.3111,0.0301,0.0068,0.2565
24.3906,0.0311,0.0066,0.2265
24.4320,0.0331,0.0062,0.1980
24.4653,0.0347,0.0057,0.1710
24.4988,0.0353,0.0057,0.1421
24.5847,0.0358,0.0069,0.1116
24.6187,0.0368,0.0071,0.0856
24.6562,0.0381,0.0077,0.0605
24.6920,0.0386,0.0082,0.0392
24.7266,0.0396,0.0079,0.0179
24.7629,0.0404,0.0085,-0.0032
24.7920,0.0398,0.0079,-0.0275
24.9237,0.0397,0.0091,-0.0545
24.9624,0.0402,0.0084,-0.0808
24.9989,0.0423,0.0075,-0.1033
25.0291,0.0441,0.0074,-0.1257
25.1486,0.0491,0.0070,-0.1415
25.1882,0.0515,0.0074,-0.1583
25.2207,0.0531,0.0074,-0.1725
25.3126,0.0538,0.0075,-0.1845
25.3492,0.0532,0.0072,-0.1980
25.4582,0.0533,0.0069,-0.2095
25.4945,0.0522,0.0062,-0.2192
25.5288,0.0507,0.0055,-0.2275
25.5559,0.0494,0.0061,-0.2345
25.6845,0.0477,0.0065,-0.2404
25.7200,0.0469,0.0061,-0.2455
25.7620,0.0455,0.0056,-0.2531
25.7966,0.0449,0.0051,-0.2597
25.8324,0.0439,0.0051,-0.2652
25.8601,0.0436,0.0057,-0.2666
25.8913,0.0440,0.0057,-0.2677
25.9490,0.0436,0.0050,-0.2721
25.9909,0.0445,0.0051,-0.2724
26.0253,0.0459,0.0049,-0.2728
26.0615,0.0471,0.0052,-0.2731
26.0909,0.0474,0.0049,-0.2767
26.1391,0.0495,0.0050,-0.2765
26.1727,0.0501,0.0043,-0.2796
26.2091,0.0518,0.0051,-0.2789
26.2470,0.0527,0.0060,-0.2783
26.2841,0.0528,0.0052,-0.2812
26.3302,0.0535,0.0052,-0.2802
26.3666,0.0541,0.0047,-0.2794
26.4032,0.0546,0.0054,-0.2788
26.4336,0.0545,0.0051,-0.2782
26.4729,0.0555,0.0052,-0.2777
26.5059,0.0558,0.0046,-0.2807
26.5406,0.0554,0.0040,-0.2832
26.5749,0.0551,0.0037,-0.2819
26.6129,0.0555,0.0039,-0.2809
26.6547,0.0552,0.0044,-0.2799
26.6947,0.0556,0.0057,-0.2792
26.7325,0.0558,0.0050,-0.2819
26.7665,0.0561,0.0054,-0.2809
26.7993,0.0557,0.0051,-0.2800
26.9091,0.0548,0.0046,-0.2792
26.9457,0.0547,0.0050,-0.2785
27.0253,0.0539,0.0045,-0.2813
27.0689,0.0533,0.0041,-0.2803
27.0989,0.0533,0.0040,-0.2795
27.1386,0.0534,0.0048,-0.2787
27.1720,0.0534,0.0054,-0.2781
27.2094,0.0528,0.0048,-0.2810
27.2557,0.0530,0.0049,-0.2801
27.2899,0.0531,0.0058,-0.2793
27.3325,0.0532,0.0069,-0.2786
27.3632,0.0526,0.0072,-0.2814
27.4014,0.0521,0.0071,-0.2837
27.4315,0.0517,0.0068,-0.2857
27.5907,0.0520,0.0072,-0.2841
27.6302,0.0516,0.0071,-0.2860
27.6657,0.0514,0.0069,-0.2843
27.7020,0.0511,0.0064,-0.2829
27.8249,0.0509,0.0056,-0.2850
27.8568,0.0507,0.0051,-0.2868
27.8883,0.0511,0.0058,-0.2850
27.9350,0.0509,0.0066,-0.2834
27.9683,0.0513,0.0070,-0.2821
27.9994,0.0511,0.0067,-0.2844
28.0279,0.0515,0.0071,-0.2829
28.1265,0.0512,0.0071,-0.2817
28.1630,0.0509,0.0065,-0.2840
28.1969,0.0514,0.0066,-0.2826
28.2365,0.0523,0.0065,-0.2815
28.3271,0.0525,0.0063,-0.2805
28.3578,0.0520,0.0061,-0.2829
28.4043,0.0517,0.0060,-0.2817
28.4337,0.0508,0.0055,-0.2840
28.4645,0.0506,0.0054,-0.2859
28.5547,0.0505,0.0060,-0.2842
28.5928,0.0504,0.0068,-0.2828
28.6331,0.0509,0.0077,-0.2816
28.6668,0.0513,0.0076,-0.2806
28.6958,0.0517,0.0079,-0.2797
28.7235,0.0514,0.0078,-0.2789
28.7913,0.0511,0.0071,-0.2816
28.8304,0.0509,0.0074,-0.2806
28.8669,0.0507,0.0069,-0.2797
28.8942,0.0506,0.0066,-0.2789
28.9230,0.0505,0.0070,-0.2783
28.9504,0.0515,0.0071,-0.2778
28.9794,0.0513,0.0074,-0.2773
29.0166,0.0510,0.0065,-0.2803
29.0543,0.0514,0.0066,-0.2794
29.0881,0.0512,0.0067,-0.2787
29.1336,0.0516,0.0071,-0.2781
29.1706,0.0519,0.0074,-0.2776
29.2058,0.0515,0.0065,-0.2805
29.2447,0.0513,0.0069,-0.2796
29.2960,0.0510,0.0073,-0.2789
29.3340,0.0508,0.0066,-0.2816
29.3661,0.0506,0.0058,-0.2839
29.4051,0.0505,0.0063,-0.2825
29.4341,0.0504,0.0068,-0.2813
29.4650,0.0502,0.0068,-0.2837
29.5939,0.0502,0.0072,-0.2823
29.6300,0.0513,0.0077,-0.2812
29.6663,0.0511,0.0077,-0.2802
29.6947,0.0509,0.0071,-0.2794
29.7365,0.0507,0.0061,-0.2820
29.7674,0.0505,0.0066,-0.2809
29.8056,0.0510,0.0070,-0.2800
29.8328,0.0508,0.0073,-0.2792
29.8697,0.0506,0.0070,-0.2819
29.9634,0.0505,0.0067,-0.2841
29.9976,0.0504,0.0073,-0.2827
30.0312,0.0503,0.0068,-0.2815
30.0945,0.0502,0.0063,-0.2805
30.1305,0.0502,0.0067,-0.2796
30.1687,0.0501,0.0066,-0.2788
30.2047,0.0506,0.0064,-0.2782
30.2338,0.0505,0.0062,-0.2810
30.2680,0.0503,0.0060,-0.2835
30.3022,0.0502,0.0061,-0.2855
30.3340,0.0501,0.0072,-0.2839
30.4615,0.0501,0.0080,-0.2825
30.4980,0.0500,0.0076,-0.2813
30.5375,0.0512,0.0076,-0.2803
30.5719,0.0509,0.0066,-0.2828
30.6108,0.0507,0.0060,-0.2850
30.6461,0.0506,0.0068,-0.2834
30.6916,0.0505,0.0075,-0.2821
30.7352,0.0503,0.0064,-0.2843
30.7702,0.0502,0.0065,-0.2863
30.8060,0.0507,0.0069,-0.2845
30.8397,0.0506,0.0070,-0.2830
30.8764,0.0516,0.0073,-0.2818
30.9101,0.0513,0.0076,-0.2807
30.9661,0.0511,0.0079,-0.2798
31.0024,0.0509,0.0078,-0.2790
31.0336,0.0507,0.0071,-0.2817
31.0672,0.0505,0.0062,-0.2840
31.1014,0.0504,0.0054,-0.2860
31.1350,0.0509,0.0060,-0.2843
31.2302,0.0507,0.0062,-0.2828
31.2730,0.0512,0.0064,-0.2816
31.3071,0.0521,0.0065,-0.2806
31.3439,0.0518,0.0069,-0.2797
31.3885,0.0514,0.0066,-0.2823
31.4305,0.0512,0.0068,-0.2812
31.4639,0.0510,0.0068,-0.2802
31.4940,0.0508,0.0066,-0.2827
31.5312,0.0512,0.0070,-0.2815
