time,x_m,y_m,z_m
57.0143,0.0180,0.1713,1.9534
58.5159,0.0017,0.1737,2.0059
58.5494,-0.0082,0.1758,2.0440
58.5826,-0.0140,0.1769,2.0698
58.6160,-0.0128,0.1764,2.0800
58.6487,-0.0050,0.1761,2.0762
58.6833,0.0088,0.1750,2.0630
58.7145,0.0264,0.1744,2.0391
58.7502,0.0481,0.1725,2.0098
58.7821,0.0727,0.1718,1.9734
58.8155,0.1012,0.1460,1.9337
58.8495,0.1331,5.8551,1.8894
58.8817,0.1657,5.0055,1.8402
58.9154,0.2010,4.2814,1.7907
58.9477,0.2379,3.6610,1.7371
58.9815,0.2762,3.1284,1.6832
59.0138,0.3154,2.6814,1.6279
59.0473,0.3549,2.2978,1.5710
59.0825,0.3927,1.9717,1.5089
59.1151,0.4322,1.6932,1.4486
59.1476,0.4712,1.4590,1.3886
59.1810,0.5120,1.2601,1.3323
59.2144,0.5528,1.0892,1.2734
59.2494,0.5923,0.9421,1.2127
59.2834,0.6325,0.8170,1.1500
59.3145,0.6728,0.7106,1.0906
59.3486,0.7141,0.6181,1.0326
59.3825,0.7545,0.5356,0.9734
59.4151,0.7950,0.4703,0.9140
59.4479,0.8331,0.4119,0.8493
59.4834,0.8718,0.3647,0.7832
59.5163,0.9100,0.3239,0.7282
59.5489,0.9431,0.2882,0.6840
59.5832,0.9705,0.2586,0.6452
59.6168,0.9926,0.2336,0.6097
59.6495,1.0086,0.2129,0.5744
59.6846,1.0205,0.1944,0.5405
59.7168,1.0299,0.1798,0.5182
59.7490,1.0361,0.1669,0.4979
59.7816,1.0391,0.1543,0.4715
59.8180,1.0398,0.1440,0.4491
59.8513,1.0383,0.1346,0.4248
59.8838,1.0343,0.1245,0.4014
59.9181,1.0291,0.1061,0.3815
59.9508,1.0246,0.0906,0.3672
59.9835,1.0195,0.0844,0.3538
60.0173,1.0132,0.0853,0.3424
60.0505,1.0053,0.0892,0.3231
60.0841,0.9989,0.0916,0.3190
60.1186,0.9904,0.0978,0.3004
60.1508,0.9834,0.0999,0.2997
60.1839,0.9765,0.1018,0.2977
60.2173,0.9693,0.1026,0.2960
60.2498,0.9628,0.1033,0.2946
60.2841,0.9558,0.1028,0.2934
60.3156,0.9439,0.1040,0.2883
60.3509,0.9279,0.0937,0.2959
60.3850,0.9072,0.0894,0.3089
60.4175,0.8830,0.0858,0.3249
60.4514,0.8577,0.0832,0.3423
60.4843,0.8314,0.0833,0.3667
60.5183,0.8073,0.0849,0.3947
60.5515,0.7848,0.0871,0.4287
60.5826,0.7609,0.0870,0.4676
60.6174,0.7357,0.0862,0.5071
60.6505,0.7098,0.0864,0.5459
60.6838,0.6845,0.0876,0.5911
60.7181,0.6586,0.0893,0.6364
60.7497,0.6330,0.0928,0.6844
60.7834,0.6075,0.0959,0.7352
60.8177,0.5821,0.0989,0.7873
60.8506,0.5549,0.1029,0.8358
60.8842,0.5281,0.1145,0.8886
60.9176,0.5007,0.1230,0.9422
60.9510,0.4739,0.1046,0.9970
60.9837,0.4465,0.1091,1.0517
61.0168,0.4190,0.1182,1.1074
61.0510,0.3898,0.1256,1.1608
61.0834,0.3600,5.5231,1.2142
61.1176,0.3321,4.7181,1.2715
61.1511,0.3032,4.0354,1.3257
61.1849,0.2700,3.4527,1.3923
61.2179,0.2345,2.9605,1.4653
61.2510,0.1934,2.5401,1.5322
61.2848,0.1581,2.1846,1.6016
61.3162,0.1289,1.8824,1.6682
61.3511,0.1055,1.6260,1.7299
61.3841,0.0803,1.4085,1.7848
61.4179,0.0615,1.2249,1.8473
61.5519,0.0350,1.0698,1.9036
61.5838,0.0134,0.9378,1.9632
63.2531,-0.0032,0.8261,2.0122
63.2859,-0.0149,0.7309,2.0478
63.3188,-0.0247,0.6500,2.0693
63.3527,-0.0271,0.5800,2.0883
63.3860,-0.0266,0.5191,2.0932
63.4187,-0.0212,0.4674,2.0887
63.4557,-0.0111,0.4236,2.0771
63.4864,0.0027,0.3853,2.0591
63.5191,0.0181,0.3517,2.0338
63.5508,0.0358,0.3240,2.0047
63.5854,0.0543,0.3003,1.9695
63.6194,0.0766,0.2813,1.9348
63.6531,0.1002,0.2391,1.8979
63.6862,0.1258,5.9232,1.8584
63.7221,0.1516,5.0347,1.8168
63.7520,0.1777,4.3048,1.7720
63.7857,0.2052,3.6800,1.7280
63.8186,0.2326,3.1494,1.6817
63.8526,0.2602,2.7004,1.6360
63.8840,0.2884,2.3162,1.5899
63.9185,0.3169,1.9887,1.5439
63.9522,0.3450,1.7091,1.4963
63.9851,0.3731,1.4723,1.4486
64.0176,0.4010,1.2702,1.4023
64.0522,0.4283,1.0977,1.3545
64.0854,0.4560,0.9500,1.3085
64.1189,0.4839,0.8244,1.2633
64.1521,0.5112,0.7173,1.2165
64.1857,0.5375,0.6249,1.1691
64.2190,0.5642,0.5470,1.1219
64.2534,0.5901,0.4810,1.0718
64.2861,0.6154,0.4200,1.0197
64.3189,0.6414,0.3649,0.9733
64.3535,0.6667,0.3168,0.9296
64.3857,0.6932,0.2749,0.8858
64.4199,0.7194,0.2351,0.8417
64.4539,0.7447,0.2020,0.7950
64.4847,0.7701,0.1755,0.7505
64.5198,0.7941,0.1569,0.7041
64.5532,0.8180,0.1433,0.6584
64.5847,0.8430,0.1247,0.6170
64.6205,0.8674,0.1135,0.5793
64.6533,0.8855,0.0983,0.5473
64.6879,0.8973,0.0965,0.5174
64.7198,0.9036,0.0962,0.4933
64.7532,0.9072,0.0938,0.4767
64.7865,0.9071,0.0911,0.4600
64.8200,0.9039,0.0871,0.4471
64.8532,0.8989,0.0824,0.4386
64.8868,0.8928,0.0762,0.4377
64.9197,0.8856,0.0694,0.4419
64.9530,0.8767,0.0619,0.4455
64.9864,0.8671,0.0546,0.4521
65.0201,0.8559,0.0524,0.4602
65.0540,0.8439,0.0534,0.4706
65.0867,0.8306,0.0565,0.4807
65.1198,0.8169,0.0600,0.4927
65.1537,0.8024,0.0627,0.5041
65.1863,0.7880,0.0654,0.5172
65.2203,0.7738,0.0687,0.5318
65.2541,0.7597,0.0729,0.5453
65.2864,0.7448,0.0774,0.5579
65.3203,0.7295,0.0809,0.5719
65.3526,0.7136,0.0822,0.5860
65.3876,0.6982,0.0825,0.6002
65.4206,0.6758,0.0837,0.6144
65.4542,0.6443,0.0850,0.6432
65.4864,0.6135,0.0885,0.6777
65.5208,0.5791,0.0911,0.7118
65.5520,0.5434,0.0953,0.7493
65.5875,0.5172,0.0987,0.7912
65.6191,0.4892,0.1053,0.8373
65.6543,0.4597,0.1103,0.8874
65.6877,0.4282,0.1152,0.9387
65.7219,0.3961,0.1179,0.9924
65.7538,0.3627,0.1215,1.0497
65.7875,0.3279,0.1244,1.1062
65.8210,0.2924,0.1328,1.1649
65.8545,0.2567,0.1348,1.2245
65.8858,0.2196,0.1368,1.2825
65.9205,0.1840,0.1396,1.3465
65.9537,0.1479,0.1410,1.4107
65.9870,0.1101,0.1431,1.4747
66.0209,0.0731,0.1464,1.5423
66.0542,0.0372,0.1498,1.6105
66.0866,-0.0006,0.1518,1.6642
66.1211,-0.0334,0.1549,1.7231
66.2857,-0.0445,0.1602,1.8087
66.3544,-0.0342,0.1672,1.9261
66.3864,-0.0196,0.1732,2.0378
67.4219,-0.0313,0.1750,2.0794
67.4540,-0.0417,0.1775,2.1078
67.4870,-0.0537,0.1777,2.1220
67.5218,-0.0658,0.1779,2.1264
67.5553,-0.0733,0.1783,2.1333
67.5870,-0.0787,0.1776,2.1341
67.6219,-0.0800,0.1772,2.1332
67.6557,-0.0796,0.1767,2.1263
67.6883,-0.0781,0.1759,2.1114
67.7217,-0.0734,0.1748,2.0935
67.7555,-0.0673,0.1734,2.0719
67.7883,-0.0600,0.1725,2.0459
67.8219,-0.0514,0.1714,2.0178
67.8562,-0.0413,0.1692,1.9884
67.8881,-0.0313,0.1672,1.9554
67.9226,-0.0192,0.1641,1.9230
67.9548,-0.0067,0.1632,1.8893
67.9892,0.0069,0.1624,1.8567
68.0221,0.0210,0.1600,1.8218
68.0556,0.0351,0.1578,1.7855
68.0880,0.0492,0.1584,1.7483
68.1221,0.0645,0.1568,1.7135
68.1554,0.0784,0.1561,1.6759
68.1889,0.0920,0.1534,1.6378
68.2211,0.1062,0.1513,1.5998
68.2550,0.1210,0.1495,1.5617
68.2886,0.1369,0.1484,1.5257
68.3237,0.1530,0.1467,1.4898
68.3540,0.1695,0.1454,1.4540
68.3892,0.1851,0.1443,1.4172
68.4229,0.2009,0.1435,1.3802
68.4543,0.2168,0.1425,1.3431
68.4881,0.2324,0.1408,1.3064
68.5225,0.2481,0.1412,1.2700
68.5588,0.2638,0.1381,1.2347
68.5885,0.2792,0.1352,1.1993
68.6232,0.2947,0.1332,1.1646
68.6570,0.3104,0.1310,1.1314
68.6882,0.3262,0.1296,1.0984
68.7225,0.3419,0.1264,1.0636
68.7563,0.3577,0.1225,1.0291
68.7891,0.3735,0.1179,0.9957
68.8236,0.3887,0.1134,0.9622
68.8568,0.4034,0.1090,0.9274
68.8900,0.4154,0.1048,0.8968
68.9227,0.4231,0.1018,0.8739
68.9565,0.4273,0.1001,0.8587
68.9891,0.4295,0.0987,0.8477
69.0234,0.4300,0.0983,0.8405
69.0565,0.4283,0.0988,0.8364
69.0900,0.4227,0.0998,0.8319
69.1238,0.4166,0.1012,0.8330
69.1551,0.4094,0.1022,0.8360
69.1903,0.4035,0.1027,0.8395
69.2238,0.3984,0.1032,0.8425
69.2569,0.3944,0.1036,0.8451
69.2884,0.3911,0.1040,0.8472
69.3230,0.3881,0.1045,0.8481
69.3568,0.3850,0.1046,0.8478
69.3878,0.3815,0.1045,0.8435
69.4243,0.3797,0.1048,0.8409
69.4565,0.3788,0.1051,0.8397
69.4894,0.3781,0.1053,0.8387
69.5240,0.3785,0.1056,0.8399
69.5577,0.3777,0.1058,0.8388
69.5886,0.3782,0.1060,0.8399
69.6236,0.3790,0.1066,0.8409
69.6555,0.3792,0.1067,0.8417
69.6903,0.3791,0.1065,0.8424
69.7221,0.3793,0.1066,0.8430
69.7576,0.3797,0.1071,0.8445
69.7898,0.3800,0.1075,0.8457
69.8235,0.3804,0.1076,0.8478
69.8558,0.3791,0.1075,0.8466
69.8901,0.3780,0.1075,0.8455
69.9237,0.3782,0.1075,0.8466
69.9575,0.3777,0.1075,0.8456
69.9894,0.3780,0.1072,0.8477
70.0237,0.3776,0.1069,0.8475
70.0568,0.3780,0.1068,0.8493
70.0913,0.3783,0.1066,0.8508
70.1246,0.3771,0.1064,0.8501
70.1574,0.3771,0.1063,0.8515
70.1907,0.3772,0.1063,0.8527
70.2247,0.3773,0.1059,0.8547
70.2574,0.3784,0.1067,0.8574
70.2908,0.3789,0.1066,0.8597
70.3242,0.3794,0.1066,0.8616
70.3572,0.3791,0.1065,0.8613
70.3909,0.3796,0.1062,0.8640
70.4244,0.3794,0.1058,0.8643
70.4570,0.3804,0.1060,0.8675
70.4915,0.3804,0.1058,0.8693
70.5241,0.3802,0.1058,0.8698
70.5577,0.3806,0.1056,0.8712
70.5931,0.3803,0.1054,0.8704
70.6236,0.3808,0.1053,0.8727
70.6581,0.3811,0.1052,0.8737
70.6907,0.3815,0.1051,0.8755
70.7232,0.3820,0.1057,0.8760
70.7580,0.3827,0.1059,0.8775
70.7910,0.3837,0.1071,0.8797
70.8243,0.3841,0.1071,0.8806
70.8554,0.3850,0.1081,0.8823
70.8905,0.3850,0.1082,0.8819
70.9246,0.3855,0.1086,0.8815
70.9581,0.3860,0.1090,0.8821
70.9903,0.3869,0.1097,0.8836
71.0238,0.3879,0.1101,0.8859
71.0581,0.3889,0.1107,0.8868
71.0910,0.3898,0.1111,0.8876
71.1241,0.3910,0.1123,0.8883
71.1579,0.3921,0.1129,0.8899
71.1910,0.3929,0.1138,0.8902
71.2225,0.3935,0.1141,0.8896
71.2589,0.3950,0.1152,0.8909
71.2904,0.3958,0.1157,0.8911
71.3242,0.3963,0.1158,0.8903
71.3578,0.3978,0.1166,0.8916
71.3911,0.3991,0.1173,0.8927
71.4221,0.4001,0.1179,0.8936
71.4580,0.4016,0.1187,0.8953
71.4914,0.4007,0.1183,0.8929
71.5243,0.4019,0.1191,0.8938
71.5580,0.4026,0.1194,0.8945
71.5913,0.4030,0.1199,0.8942
71.6251,0.4028,0.1197,0.8929
71.6577,0.4023,0.1191,0.8919
71.6913,0.4029,0.1195,0.8929
71.7245,0.4022,0.1192,0.8909
71.7583,0.4028,0.1195,0.8920
71.7917,0.4023,0.1190,0.8911
71.8249,0.4029,0.1193,0.8923
71.8582,0.4009,0.1181,0.8893
71.8921,0.4013,0.1186,0.8907
71.9249,0.4010,0.1182,0.8900
71.9580,0.4014,0.1186,0.8913
71.9908,0.4012,0.1186,0.8914
72.0242,0.4017,0.1187,0.8935
72.0588,0.4024,0.1191,0.8943
72.0920,0.4027,0.1190,0.8959
72.1253,0.4028,0.1194,0.8963
72.1579,0.4029,0.1196,0.8967
72.1912,0.4036,0.1199,0.8980
72.2236,0.4040,0.1201,0.8981
72.2585,0.4044,0.1202,0.8992
72.2910,0.4047,0.1204,0.8991
72.3251,0.4049,0.1205,0.8990
72.3591,0.4046,0.1205,0.8980
72.3911,0.4042,0.1202,0.8962
72.4254,0.4033,0.1199,0.8937
72.4583,0.4032,0.1200,0.8935
72.4932,0.4037,0.1202,0.8943
72.5251,0.4037,0.1203,0.8949
72.5576,0.4035,0.1204,0.8945
72.5909,0.4029,0.1198,0.8932
72.6242,0.4030,0.1200,0.8940
72.6581,0.4026,0.1198,0.8938
72.6901,0.4027,0.1200,0.8945
72.7236,0.4027,0.1201,0.8942
72.7593,0.4029,0.1203,0.8949
72.7921,0.4014,0.1130,0.8925
73.0582,0.4015,0.1058,0.8915
73.0760,0.4023,0.0980,0.8936
73.1030,0.4026,0.0917,0.8953
73.1339,0.4032,0.0866,0.8958
73.1580,0.4032,0.0825,0.8963
73.1915,0.4037,0.0788,0.8966
73.2251,0.4037,0.0758,0.8970
73.2596,0.4035,0.0737,0.8963
73.2920,0.4039,0.0713,0.8966
73.3258,0.4039,0.0695,0.8969
73.3586,0.4037,0.0682,0.8962
73.3924,0.4036,0.0672,0.8957
73.4241,0.4029,0.0669,0.8942
73.4594,0.4029,0.0660,0.8939
73.4929,0.4035,0.0642,0.8956
73.5257,0.4035,0.0635,0.8961
73.5591,0.4035,0.0628,0.8965
73.5914,0.4039,0.0621,0.8968
73.6264,0.4038,0.0619,0.8961
73.6587,0.4036,0.0618,0.8956
73.6926,0.4040,0.0612,0.8960
73.7253,0.4039,0.0609,0.8964
73.7597,0.4039,0.0607,0.8968
73.7926,0.4037,0.0608,0.8961
73.8251,0.4036,0.0608,0.8955
73.8598,0.4040,0.0604,0.8960
73.8928,0.4044,0.0594,0.8974
73.9263,0.4043,0.0594,0.8976
73.9589,0.4046,0.0592,0.8978
73.9913,0.4044,0.0592,0.8979
74.0264,0.4042,0.0595,0.8971
74.0586,0.4040,0.0597,0.8964
74.0932,0.4033,0.0605,0.8948
74.1260,0.4027,0.0612,0.8934
74.1595,0.4032,0.0607,0.8942
74.1926,0.4037,0.0603,0.8949
74.2263,0.4035,0.0604,0.8945
74.2600,0.4040,0.0595,0.8961
74.2932,0.4035,0.0597,0.8955
74.3264,0.4039,0.0595,0.8960
74.3578,0.4041,0.0595,0.8955
74.3921,0.4040,0.0595,0.8960
74.4265,0.4044,0.0592,0.8964
74.4584,0.4041,0.0595,0.8958
74.4911,0.4046,0.0587,0.8972
74.5262,0.4048,0.0586,0.8974
74.5602,0.4045,0.0590,0.8966
74.5922,0.4042,0.0593,0.8960
74.6267,0.4041,0.0593,0.8964
74.6602,0.4041,0.0593,0.8968
74.6948,0.4035,0.0596,0.8961
74.7261,0.4039,0.0593,0.8965
74.7591,0.4037,0.0596,0.8959
74.7922,0.4036,0.0598,0.8953
74.8255,0.4034,0.0601,0.8949
74.8609,0.4035,0.0599,0.8954
74.8921,0.4040,0.0590,0.8969
74.9248,0.4043,0.0589,0.8972
74.9603,0.4046,0.0587,0.8974
74.9940,0.4049,0.0586,0.8976
75.0274,0.4045,0.0590,0.8968
75.0594,0.4037,0.0599,0.8952
75.0939,0.4037,0.0598,0.8957
75.1255,0.4037,0.0597,0.8962
75.1588,0.4041,0.0594,0.8965
75.1938,0.4040,0.0594,0.8969
75.2261,0.4033,0.0602,0.8952
75.2618,0.4034,0.0601,0.8957
75.2937,0.4027,0.0608,0.8942
75.3282,0.4022,0.0615,0.8930
75.3610,0.4023,0.0614,0.8929
75.3920,0.4024,0.0614,0.8928
75.4256,0.4026,0.0611,0.8937
75.4586,0.4031,0.0606,0.8944
75.4933,0.4032,0.0604,0.8951
75.5279,0.4031,0.0605,0.8947
75.5586,0.4036,0.0601,0.8953
75.5950,0.4036,0.0600,0.8958
75.6288,0.4036,0.0598,0.8962
75.6595,0.4036,0.0597,0.8966
75.6942,0.4035,0.0600,0.8960
75.7283,0.4035,0.0598,0.8964
75.7613,0.4039,0.0602,0.8967
76.0076,0.4039,0.0605,0.8970
76.0278,0.4038,0.0608,0.8973
76.0472,0.4038,0.0610,0.8975
76.0652,0.4043,0.0607,0.8987
76.1755,0.4040,0.0615,0.8977
76.1941,0.4040,0.0609,0.8979
76.2282,0.4029,0.0613,0.8960
76.2754,0.4025,0.0611,0.8955
76.2941,0.4030,0.0603,0.8960
76.3253,0.4025,0.0615,0.8944
76.3598,0.4026,0.0621,0.8951
76.3941,0.4032,0.0616,0.8956
76.4287,0.4031,0.0614,0.8951
76.4610,0.4031,0.0616,0.8947
76.4932,0.4018,0.0637,0.8914
76.5281,0.4021,0.0628,0.8925
76.5612,0.4022,0.0624,0.8925
76.5953,0.4024,0.0621,0.8934
76.6291,0.4025,0.0620,0.8932
76.6633,0.4032,0.0617,0.8950
76.6932,0.4032,0.0611,0.8956
76.7276,0.4033,0.0613,0.8961
76.7602,0.4037,0.0614,0.8965
76.7949,0.4032,0.0619,0.8958
76.8288,0.4038,0.0605,0.8972
76.8605,0.4037,0.0603,0.8975
76.8946,0.4037,0.0604,0.8977
76.9285,0.4037,0.0607,0.8978
76.9625,0.4036,0.0612,0.8970
76.9953,0.4034,0.0610,0.8963
77.0285,0.4029,0.0615,0.8957
77.0602,0.4030,0.0610,0.8961
77.0932,0.4035,0.0609,0.8965
77.1287,0.4034,0.0613,0.8959
77.1618,0.4024,0.0623,0.8944
77.1942,0.4030,0.0623,0.8950
77.2276,0.4035,0.0621,0.8956
77.2598,0.4040,0.0611,0.8970
77.2939,0.4033,0.0615,0.8953
77.3285,0.4026,0.0628,0.8929
77.3623,0.4027,0.0625,0.8938
77.3961,0.4023,0.0623,0.8936
