time,x_m,y_m,z_m
6.8395,0.3530,0.0578,0.8829
6.8719,0.3535,0.0574,0.8843
6.9024,0.3537,0.0574,0.8844
6.9379,0.3540,0.0576,0.8827
6.9731,0.3539,0.0577,0.8811
7.0026,0.3538,0.0578,0.8798
7.0364,0.3533,0.0582,0.8787
7.0710,0.3525,0.0585,0.8778
7.1054,0.3518,0.0587,0.8770
7.1406,0.3512,0.0590,0.8763
7.1839,0.3511,0.0591,0.8757
7.2079,0.3505,0.0596,0.8743
7.2384,0.3504,0.0598,0.8730
7.2739,0.3504,0.0598,0.8729
7.3071,0.3504,0.0599,0.8729
7.3464,0.3499,0.0603,0.8718
7.3750,0.3496,0.0602,0.8719
7.4076,0.3493,0.0602,0.8720
7.4410,0.3495,0.0602,0.8721
7.4729,0.3489,0.0602,0.8721
7.5065,0.3488,0.0602,0.8722
7.5427,0.3485,0.0605,0.8712
7.5811,0.3484,0.0605,0.8714
7.6118,0.3487,0.0604,0.8716
7.6405,0.3485,0.0607,0.8707
7.6749,0.3484,0.0606,0.8710
7.7061,0.3483,0.0606,0.8712
7.7391,0.3481,0.0608,0.8704
7.7719,0.3481,0.0607,0.8707
7.8042,0.3479,0.0610,0.8700
7.8390,0.3478,0.0612,0.8694
7.8732,0.3476,0.0613,0.8689
7.9056,0.3481,0.0612,0.8694
7.9360,0.3483,0.0611,0.8689
7.9690,0.3482,0.0610,0.8694
8.0068,0.3482,0.0608,0.8699
8.0441,0.3486,0.0607,0.8703
8.0720,0.3485,0.0607,0.8706
8.1041,0.3484,0.0606,0.8709
8.1413,0.3483,0.0605,0.8711
8.1685,0.3483,0.0605,0.8713
8.2050,0.3481,0.0608,0.8705
8.2371,0.3479,0.0610,0.8698
8.2731,0.3479,0.0609,0.8702
8.3065,0.3483,0.0608,0.8705
8.3405,0.3481,0.0610,0.8698
8.3695,0.3481,0.0609,0.8702
8.4136,0.3481,0.0608,0.8706
8.4424,0.3484,0.0607,0.8708
8.4734,0.3482,0.0609,0.8701
8.5065,0.3482,0.0608,0.8705
8.5409,0.3480,0.0610,0.8698
8.5747,0.3482,0.0610,0.8692
8.6057,0.3480,0.0612,0.8687
8.6373,0.3479,0.0613,0.8683
8.6722,0.3477,0.0615,0.8679
8.7066,0.3476,0.0616,0.8676
8.7388,0.3475,0.0617,0.8674
8.7737,0.3474,0.0618,0.8671
8.8077,0.3474,0.0619,0.8670
8.8413,0.3472,0.0623,0.8658
8.8729,0.3464,0.0631,0.8638
8.9071,0.3460,0.0633,0.8632
8.9383,0.3465,0.0629,0.8636
8.9728,0.3464,0.0631,0.8629
9.0060,0.3458,0.0638,0.8614
9.0416,0.3460,0.0636,0.8621
9.0739,0.3460,0.0637,0.8617
9.1071,0.3461,0.0635,0.8623
9.1391,0.3457,0.0636,0.8618
9.1737,0.3458,0.0638,0.8615
9.2061,0.3459,0.0635,0.8621
9.2399,0.3461,0.0634,0.8627
9.2746,0.3455,0.0640,0.8612
9.3077,0.3452,0.0641,0.8609
9.3401,0.3451,0.0638,0.8617
9.3723,0.3454,0.0636,0.8623
9.4078,0.3456,0.0634,0.8628
9.4405,0.3456,0.0635,0.8623
9.4706,0.3452,0.0642,0.8609
9.5089,0.3449,0.0642,0.8606
9.5414,0.3452,0.0639,0.8614
9.5746,0.3455,0.0637,0.8621
9.6079,0.3457,0.0635,0.8627
9.6411,0.3457,0.0636,0.8622
9.6741,0.3459,0.0634,0.8627
9.7069,0.3457,0.0633,0.8632
9.7420,0.3459,0.0631,0.8636
9.7742,0.3455,0.0633,0.8630
9.8036,0.3452,0.0635,0.8624
9.8381,0.3458,0.0630,0.8629
9.8730,0.3460,0.0629,0.8634
9.9041,0.3456,0.0632,0.8628
9.9374,0.3458,0.0630,0.8632
9.9701,0.3460,0.0629,0.8636
10.0072,0.3448,0.0631,0.8630
10.0373,0.3432,0.0618,0.8663
10.0744,0.3421,0.0610,0.8682
10.1084,0.3422,0.0609,0.8689
10.1436,0.3455,0.0604,0.8674
10.1730,0.3520,0.0610,0.8613
10.2069,0.3624,0.0617,0.8510
10.2558,0.3753,0.0628,0.8360
10.2998,0.3918,0.0731,0.8223
10.3392,0.4109,0.0785,0.8075
10.3850,0.4323,0.0812,0.7938
10.4295,0.4517,0.0849,0.7875
10.4732,0.4661,0.0904,0.7894
10.5155,0.4730,0.0961,0.7900
10.5630,0.4729,0.0869,0.8015
10.6090,0.4700,0.0809,0.8171
10.6523,0.4644,0.0748,0.8360
10.6930,0.4527,0.0652,0.8623
10.7376,0.4388,0.0563,0.8881
10.7860,0.4233,0.0530,0.9154
10.8302,0.4037,0.0593,0.9496
10.8717,0.3836,0.0676,0.9836
10.9063,0.3618,0.0815,1.0141
10.9344,0.3407,0.0942,1.0464
10.9648,0.3188,0.1081,1.0777
11.0025,0.2977,0.1200,1.1120
11.0299,0.2756,0.1322,1.1455
11.0577,0.2533,0.1385,1.1784
11.0854,0.2301,0.1372,1.2099
11.1118,0.2072,0.1395,1.2430
11.1432,0.1838,0.1404,1.2744
11.1761,0.1605,0.1416,1.3065
11.2105,0.1368,0.1428,1.3377
11.2451,0.1137,0.1443,1.3700
11.2771,0.0904,0.1445,1.4024
11.3104,0.0672,0.1451,1.4354
11.3435,0.0434,0.1461,1.4682
11.3766,0.0213,0.1469,1.5036
11.4109,-0.0020,0.1480,1.5364
11.4491,-0.0269,0.1498,1.5671
11.4777,-0.0517,0.1518,1.5985
11.5114,-0.0745,0.1537,1.6320
11.5454,-0.0996,0.1539,1.6563
11.5768,-0.1238,0.1555,1.6821
11.6090,-0.1407,0.1580,1.7091
11.6407,-0.1598,0.1598,1.7346
11.6751,-0.1818,0.1604,1.7531
