time,x_m,y_m,z_m
35.5430,0.7364,0.0077,0.3779
35.5801,0.8236,0.0075,0.4400
35.6258,0.9132,0.0097,0.4904
35.6710,0.9988,0.0098,0.5596
35.7334,1.0726,0.0092,0.6250
35.7743,1.1342,0.0086,0.7037
35.8262,1.1871,0.0096,0.7833
35.8700,1.2365,0.0092,0.8628
35.9305,1.2790,0.0088,0.9441
35.9760,1.3176,0.0079,1.0292
36.0231,1.3508,0.0091,1.1174
36.0734,1.3831,0.0081,1.2031
36.1124,1.4113,0.0072,1.2842
36.1577,1.4362,0.0069,1.3619
36.2041,1.4628,0.0081,1.4346
36.2533,1.4877,0.0081,1.5028
36.2986,1.5064,0.0109,1.5639
36.3510,1.4763,0.0134,1.5704
36.3919,1.4323,0.0153,1.5548
36.4310,1.3544,0.0151,1.5031
36.4810,1.2695,0.0129,1.4376
36.5239,1.1806,0.0124,1.3630
36.5651,1.0729,0.0106,1.2680
36.6078,0.9656,0.0131,1.1612
36.6538,0.8620,0.0113,1.0665
36.7191,0.7602,0.0098,0.9684
36.7695,0.6475,0.0113,0.8510
36.8159,0.5292,0.0114,0.7301
36.8553,0.4203,0.0123,0.6160
36.9032,0.3375,0.0113,0.5274
36.9486,0.2902,0.0134,0.4510
36.9814,0.2629,0.0151,0.3885
37.1041,0.2825,0.0516,0.3739
37.1517,0.3090,0.0467,0.3636
37.1936,0.3422,0.0403,0.3666
37.2278,0.3878,0.0348,0.3802
37.2745,0.4361,0.0309,0.3982
37.3261,0.4861,0.0288,0.4041
37.3788,0.5440,0.0358,0.3741
37.4204,0.6009,0.0393,0.3535
37.4579,0.6601,0.0416,0.3381
37.5473,0.7525,0.0354,0.3233
37.5899,0.8400,0.0316,0.3255
37.6309,0.9355,0.0284,0.3010
37.6815,1.0262,0.0255,0.2743
37.7214,1.1138,0.0226,0.2373
37.7614,1.1974,0.0200,0.2166
37.8217,1.2812,0.0190,0.1815
37.8647,1.3480,0.0168,0.1488
37.9136,1.3828,0.0147,0.1221
37.9671,1.4028,0.0135,0.1026
38.0143,1.4055,0.0124,0.0779
38.0604,1.4015,0.0119,0.0571
38.1091,1.3858,0.0106,0.0339
38.1585,1.3665,0.0099,0.0114
38.1958,1.3386,0.0087,-0.0135
38.2469,1.3096,0.0083,-0.0407
38.2798,1.2788,0.0083,-0.0668
38.3153,1.2473,0.0086,-0.0888
38.3528,1.2149,0.0079,-0.1104
38.4122,1.1816,0.0069,-0.1318
38.4512,1.1413,0.0096,-0.1699
38.4843,1.1020,0.0086,-0.1849
38.5490,1.0501,0.0077,-0.2104
38.5874,0.9964,0.0089,-0.2316
38.6255,0.9433,0.0086,-0.2424
38.6663,0.8770,0.0087,-0.2573
38.7104,0.8100,0.0083,-0.2695
38.7519,0.7445,0.0080,-0.2761
38.8053,0.6793,0.0085,-0.2777
38.8600,0.6229,0.0114,-0.2724
38.9067,0.5814,0.0130,-0.2585
39.0177,0.5543,0.0121,-0.2253
39.0570,0.5607,0.0110,-0.1541
39.1019,0.5712,0.0106,-0.0862
39.1475,0.5909,0.0100,-0.0027
39.1792,0.6121,0.0086,0.0748
39.2401,0.6405,0.0130,0.1574
39.2860,0.6697,0.0113,0.2376
39.3242,0.6995,0.0121,0.3133
39.3695,0.7251,0.0119,0.3908
39.4350,0.7396,0.0109,0.4675
39.5062,0.7498,0.0103,0.5378
39.5907,0.7543,0.0118,0.6141
39.6336,0.7505,0.0109,0.7083
39.7050,0.7454,0.0093,0.7951
39.7546,0.7373,0.0080,0.8854
39.8549,0.7291,0.0090,0.9704
39.9092,0.7238,0.0093,1.0582
39.9608,0.7212,0.0102,1.1359
40.0109,0.7196,0.0100,1.2020
40.0891,0.7188,0.0090,1.2550
40.1221,0.7169,0.0094,1.2979
40.1769,0.7144,0.0100,1.3344
40.2494,0.7104,0.0091,1.3589
40.3154,0.7051,0.0085,1.3658
40.3748,0.6981,0.0076,1.3555
40.4395,0.6901,0.0076,1.3305
40.4996,0.6822,0.0069,1.3035
40.5516,0.6725,0.0068,1.2623
40.6114,0.6630,0.0068,1.2176
40.6698,0.6529,0.0064,1.1643
40.7207,0.6423,0.0080,1.1099
40.7859,0.6298,0.0081,1.0692
40.8356,0.6153,0.0083,1.0384
40.8892,0.6011,0.0076,1.0068
40.9315,0.5906,0.0090,0.9906
40.9857,0.5828,0.0109,0.9836
41.0320,0.5761,0.0123,0.9777
41.0788,0.5693,0.0148,0.9777
41.1312,0.5614,0.0158,0.9727
41.1735,0.5538,0.0167,0.9685
41.2164,0.5473,0.0175,0.9650
41.2634,0.5413,0.0179,0.9603
41.3186,0.5363,0.0180,0.9546
41.3635,0.5313,0.0172,0.9463
41.4085,0.5262,0.0165,0.9358
41.4572,0.5211,0.0151,0.9234
41.5082,0.5161,0.0138,0.9074
41.5562,0.5133,0.0124,0.8992
41.6480,0.5104,0.0132,0.8793
41.6896,0.5083,0.0133,0.8625
41.7536,0.5064,0.0146,0.8462
41.7950,0.5043,0.0157,0.8324
41.8466,0.5027,0.0162,0.8188
41.9059,0.5007,0.0170,0.8053
41.9533,0.4988,0.0190,0.7879
41.9995,0.4974,0.0205,0.7752
42.0560,0.4954,0.0211,0.7643
42.1050,0.4936,0.0213,0.7551
42.1550,0.4921,0.0233,0.7433
42.2022,0.4933,0.0227,0.7430
42.2388,0.4916,0.0243,0.7310
42.2911,0.4904,0.0258,0.7188
42.3386,0.4885,0.0274,0.7084
42.3754,0.4885,0.0280,0.7016
42.4267,0.4905,0.0247,0.7188
42.4663,0.4921,0.0217,0.7316
42.5212,0.4934,0.0190,0.7425
42.5795,0.4945,0.0163,0.7517
42.6222,0.4956,0.0139,0.7614
42.6842,0.4966,0.0120,0.7696
42.7293,0.4953,0.0108,0.7730
42.7729,0.4963,0.0092,0.7795
42.8186,0.4972,0.0079,0.7850
42.8650,0.4964,0.0077,0.7879
42.9072,0.4943,0.0083,0.7848
42.9497,0.4946,0.0072,0.7896
43.0123,0.4923,0.0103,0.7706
43.0638,0.4912,0.0128,0.7545
43.1069,0.4925,0.0139,0.7525
43.1546,0.4936,0.0155,0.7469
43.2001,0.4914,0.0181,0.7344
43.2604,0.4903,0.0197,0.7257
43.3256,0.4891,0.0214,0.7163
43.3939,0.4873,0.0230,0.7063
43.4566,0.4866,0.0243,0.6998
43.4947,0.4859,0.0257,0.6943
43.5539,0.4856,0.0272,0.6876
43.6045,0.4848,0.0286,0.6819
43.6463,0.4835,0.0294,0.6791
43.6904,0.4860,0.0280,0.6884
43.7366,0.4859,0.0297,0.6806
43.7743,0.4840,0.0295,0.6820
43.8259,0.4841,0.0296,0.6791
43.8758,0.4858,0.0261,0.6979
43.9479,0.4848,0.0276,0.6927
44.0232,0.4839,0.0280,0.6883
44.0942,0.4869,0.0249,0.7056
44.1446,0.4896,0.0214,0.7222
44.1842,0.4892,0.0239,0.7113
44.2341,0.4910,0.0231,0.7139
44.2780,0.4920,0.0207,0.7274
44.3198,0.4927,0.0189,0.7371
44.3608,0.4916,0.0217,0.7219
44.4076,0.4902,0.0228,0.7131
44.4513,0.4916,0.0215,0.7173
44.5042,0.4931,0.0208,0.7190
44.5576,0.4947,0.0184,0.7317
44.6085,0.4930,0.0215,0.7194
44.6559,0.4927,0.0196,0.7303
44.6990,0.4926,0.0174,0.7414
44.7480,0.4906,0.0193,0.7297
44.8164,0.4922,0.0193,0.7295
44.8664,0.4934,0.0193,0.7274
44.9146,0.4946,0.0189,0.7275
44.9613,0.4954,0.0189,0.7257
45.0240,0.4960,0.0167,0.7356
45.0819,0.4968,0.0171,0.7345
45.1401,0.4973,0.0179,0.7317
45.1975,0.4948,0.0197,0.7234
45.2637,0.4961,0.0178,0.7355
45.3248,0.4959,0.0155,0.7458
45.3778,0.4962,0.0137,0.7546
45.4372,0.4958,0.0135,0.7602
45.5010,0.4945,0.0158,0.7476
45.5403,0.4931,0.0174,0.7349
45.6126,0.4932,0.0161,0.7435
45.7162,0.4922,0.0191,0.7294
45.8036,0.4905,0.0205,0.7214
45.8853,0.4888,0.0221,0.7127
45.9559,0.4907,0.0214,0.7151
46.0343,0.4923,0.0214,0.7171
46.0977,0.4903,0.0240,0.7090
