time,x_m,y_m,z_m
16.3216,0.4976,0.0017,0.7830
16.3693,0.4976,0.0019,0.7824
16.4144,0.4909,0.0071,0.7544
16.4571,0.4813,0.0138,0.7177
16.5105,0.4650,0.0177,0.6755
16.5641,0.4398,0.0182,0.6259
16.6068,0.4032,0.0173,0.5533
16.6429,0.3638,0.0181,0.4723
16.7019,0.3244,0.0167,0.3979
16.7418,0.2770,0.0162,0.3039
16.7801,0.2319,0.0146,0.2177
16.8352,0.1996,0.0149,0.1508
16.8782,0.1969,0.0150,0.1180
16.9376,0.2059,0.0171,0.0986
16.9977,0.2370,0.0168,0.1092
17.0491,0.2844,0.0163,0.1381
17.0886,0.3289,0.0172,0.1574
17.1450,0.3725,0.0217,0.1762
17.1951,0.4271,0.0303,0.1785
17.3304,0.5001,0.0359,0.1516
17.3789,0.5698,0.0387,0.1313
17.4362,0.6462,0.0352,0.1219
17.4814,0.7242,0.0316,0.0929
17.5307,0.7942,0.0275,0.0711
17.5846,0.8657,0.0265,0.0172
17.6343,0.9327,0.0275,-0.0535
17.6791,0.9807,0.0283,-0.1167
17.7226,1.0094,0.0272,-0.1590
17.7780,1.0258,0.0277,-0.2017
17.8234,1.0257,0.0271,-0.2409
17.8787,1.0183,0.0280,-0.2776
17.9321,1.0015,0.0279,-0.3119
17.9769,0.9754,0.0267,-0.3442
18.0241,0.9468,0.0264,-0.3828
18.0818,0.9175,0.0251,-0.4114
18.1422,0.8822,0.0247,-0.4430
18.1871,0.8396,0.0250,-0.4692
18.2233,0.7962,0.0244,-0.4833
18.2791,0.7531,0.0234,-0.4874
18.3263,0.7016,0.0234,-0.4901
18.3865,0.6522,0.0222,-0.4811
18.4405,0.5972,0.0214,-0.4621
18.4801,0.5439,0.0189,-0.4287
18.5330,0.4999,0.0187,-0.3874
18.5799,0.4644,0.0174,-0.3556
18.6280,0.4472,0.0200,-0.3292
18.6736,0.4409,0.0207,-0.2946
18.7134,0.4534,0.0209,-0.2451
18.7746,0.4727,0.0204,-0.1894
18.8142,0.5046,0.0191,-0.1266
18.8513,0.5386,0.0165,-0.0659
18.9128,0.5759,0.0164,-0.0072
18.9624,0.6243,0.0148,0.0679
19.0096,0.6744,0.0141,0.1380
19.0490,0.7337,0.0120,0.2180
19.0980,0.7925,0.0104,0.2896
19.1494,0.8610,0.0095,0.3762
19.1905,0.9265,0.0101,0.4582
19.2364,0.9919,0.0088,0.5327
19.2882,1.0640,0.0094,0.6163
19.3288,1.1360,0.0087,0.6961
19.3669,1.2063,0.0074,0.7722
19.4116,1.2763,0.0069,0.8436
19.4511,1.3517,0.0065,0.9282
19.5024,1.4270,0.0075,0.9963
19.5461,1.4764,0.0093,1.0544
19.6021,1.5047,0.0084,1.1216
19.6397,1.5150,0.0076,1.1811
19.6771,1.5173,0.0069,1.2351
19.7293,1.5125,0.0068,1.2885
19.7726,1.5036,0.0058,1.3329
19.8154,1.4887,0.0080,1.3612
19.8615,1.4699,0.0084,1.3928
19.9155,1.4482,0.0083,1.4280
19.9768,1.4223,0.0114,1.4509
20.0193,1.3891,0.0116,1.4826
20.0852,1.3556,0.0107,1.5172
20.1333,1.3184,0.0180,1.5175
20.1927,1.2601,0.0181,1.4888
20.2428,1.1989,0.0169,1.4458
20.2834,1.1264,0.0146,1.3681
20.3426,1.0537,0.0146,1.2810
20.3795,0.9735,0.0126,1.1649
20.4255,0.8967,0.0108,1.0481
20.4726,0.8223,0.0098,0.9269
20.5124,0.7433,0.0093,0.7888
20.5797,0.6698,0.0092,0.6537
20.6422,0.5931,0.0083,0.5069
20.6854,0.5458,0.0094,0.4044
20.7338,0.5167,0.0110,0.3325
20.7753,0.5024,0.0118,0.2857
20.8157,0.5108,0.0113,0.2779
20.8570,0.5267,0.0097,0.2885
20.9057,0.5487,0.0092,0.3067
20.9619,0.5839,0.0113,0.3331
21.0099,0.6225,0.0107,0.3767
21.0511,0.6690,0.0121,0.4215
21.1150,0.7112,0.0186,0.4472
21.1586,0.7755,0.0209,0.5226
21.2032,0.8322,0.0225,0.5424
21.2436,0.8777,0.0194,0.5693
21.2901,0.9181,0.0169,0.5882
21.3404,0.9534,0.0148,0.6081
21.3777,0.9892,0.0132,0.6129
21.4220,1.0269,0.0138,0.6105
21.4800,1.0595,0.0166,0.5956
21.5255,1.0862,0.0147,0.6000
21.5737,1.1117,0.0139,0.5994
21.6097,1.1480,0.0134,0.5985
21.7668,1.1906,0.0135,0.5514
21.8184,1.2468,0.0158,0.4788
21.8757,1.2990,0.0156,0.4168
21.9283,1.3472,0.0155,0.3777
21.9826,1.3883,0.0175,0.3134
22.0370,1.4114,0.0151,0.2651
22.0793,1.4207,0.0181,0.1938
22.1278,1.4188,0.0157,0.1524
22.1832,1.4126,0.0147,0.1050
22.2266,1.3963,0.0158,0.0389
22.2778,1.3760,0.0159,-0.0135
22.3316,1.3506,0.0167,-0.0751
22.3846,1.3238,0.0190,-0.1381
22.4307,1.2905,0.0211,-0.2063
22.4804,1.2560,0.0207,-0.2525
22.5394,1.1986,0.0225,-0.2941
22.5901,1.1226,0.0230,-0.3205
22.6439,1.0458,0.0226,-0.3424
22.6867,0.9572,0.0217,-0.3598
22.7403,0.8717,0.0220,-0.3778
22.7808,0.7791,0.0190,-0.3957
22.8252,0.6895,0.0210,-0.4217
22.8943,0.6040,0.0199,-0.4357
22.9372,0.5254,0.0173,-0.4255
22.9931,0.4610,0.0191,-0.4170
23.0502,0.4068,0.0189,-0.4028
23.0965,0.3808,0.0192,-0.3717
23.1572,0.3664,0.0181,-0.3268
23.2077,0.3694,0.0193,-0.2774
23.2576,0.3893,0.0181,-0.2082
23.3006,0.4140,0.0163,-0.1368
23.3593,0.4506,0.0146,-0.0523
23.3902,0.4881,0.0141,0.0215
23.4381,0.5285,0.0166,0.0908
23.4870,0.5795,0.0154,0.1828
23.5300,0.6311,0.0156,0.2722
23.5747,0.6836,0.0145,0.3553
23.6168,0.7382,0.0140,0.4381
23.6781,0.8009,0.0139,0.5309
23.7313,0.8707,0.0127,0.6385
23.7748,0.9374,0.0118,0.7430
23.8094,1.0142,0.0106,0.8529
23.8922,1.0999,0.0363,0.9685
23.9427,1.1803,0.0309,1.0773
23.9879,1.2398,0.0277,1.1699
24.0182,1.2834,0.0241,1.2497
24.0564,1.3154,0.0209,1.3185
24.1125,1.3362,0.0188,1.3816
24.1602,1.3442,0.0164,1.4345
24.2166,1.3474,0.0144,1.4778
24.2648,1.3410,0.0135,1.5090
24.3095,1.3297,0.0117,1.5413
24.3574,1.3112,0.0102,1.5679
24.3950,1.2911,0.0097,1.5924
24.4379,1.2714,0.0111,1.5991
24.4817,1.2444,0.0164,1.5883
24.5277,1.2115,0.0204,1.5669
24.5788,1.1693,0.0230,1.5161
24.6336,1.1104,0.0229,1.4259
24.6921,1.0494,0.0242,1.3203
24.7428,0.9782,0.0220,1.1958
24.7917,0.9084,0.0189,1.0668
24.8454,0.8322,0.0244,0.9158
24.8916,0.7592,0.0234,0.7641
24.9509,0.6841,0.0203,0.6067
24.9907,0.6480,0.0181,0.4849
25.0394,0.6320,0.0160,0.3934
25.0802,0.6491,0.0178,0.3174
25.1335,0.6688,0.0336,0.2586
25.1741,0.7088,0.0310,0.2253
25.2102,0.7532,0.0266,0.2078
25.2704,0.8138,0.0399,0.1690
25.3143,0.8769,0.0451,0.1264
25.4797,0.9648,0.0504,0.0824
25.5232,1.0404,0.0554,0.0385
25.5684,1.1014,0.0553,0.0077
25.6082,1.1566,0.0556,-0.0250
25.6505,1.2175,0.0588,-0.0769
25.7231,1.2796,0.0608,-0.0643
25.7617,1.3117,0.0535,-0.0586
25.8091,1.3445,0.0475,-0.0599
25.8515,1.3759,0.0409,-0.0523
25.9061,1.4037,0.0352,-0.0372
25.9598,1.4233,0.0308,-0.0387
26.0023,1.4245,0.0278,-0.0454
26.0507,1.4095,0.0241,-0.0503
26.1036,1.3674,0.0207,-0.0533
26.1493,1.3060,0.0202,-0.0638
26.1881,1.2435,0.0172,-0.0691
26.2374,1.1802,0.0146,-0.0733
26.2771,1.1067,0.0132,-0.0759
26.3318,1.0370,0.0114,-0.0778
26.3829,0.9668,0.0105,-0.0820
26.4247,0.8894,0.0114,-0.0941
26.4663,0.8133,0.0121,-0.1104
26.5109,0.7387,0.0110,-0.1205
26.5625,0.6654,0.0117,-0.1223
26.6070,0.6104,0.0108,-0.1119
26.6370,0.5773,0.0130,-0.0861
26.6801,0.5558,0.0137,-0.0533
26.7337,0.5430,0.0125,-0.0123
26.7913,0.5375,0.0111,0.0300
26.8375,0.5424,0.0103,0.0829
26.8922,0.5547,0.0089,0.1481
26.9304,0.5680,0.0084,0.2100
26.9863,0.5830,0.0072,0.2709
27.0470,0.6018,0.0070,0.3346
27.0974,0.6212,0.0070,0.3945
27.1435,0.6438,0.0066,0.4584
27.1878,0.6656,0.0065,0.5145
27.2372,0.6957,0.0071,0.5809
27.2853,0.7445,0.0079,0.6544
27.3386,0.7961,0.0080,0.7330
27.3833,0.8493,0.0075,0.8065
27.4362,0.9113,0.0070,0.8922
27.4711,0.9712,0.0096,0.9744
27.5090,1.0297,0.0083,1.0499
27.5540,1.0874,0.0099,1.1228
27.5942,1.1526,0.0085,1.2010
27.6470,1.2175,0.0096,1.2741
27.6993,1.2909,0.0100,1.3478
27.7497,1.3581,0.0089,1.4265
27.7855,1.4331,0.0084,1.5047
27.8331,1.4959,0.0078,1.5784
27.8822,1.5383,0.0069,1.6339
27.9397,1.5587,0.0085,1.6615
27.9825,1.5670,0.0104,1.6809
28.0336,1.5575,0.0100,1.7018
28.0797,1.5424,0.0096,1.7188
28.1245,1.5185,0.0110,1.7175
28.1786,1.4933,0.0134,1.7088
28.2347,1.4585,0.0119,1.7111
28.2739,1.4240,0.0123,1.7075
28.3270,1.3894,0.0126,1.6998
28.3704,1.3459,0.0155,1.6683
28.4049,1.2914,0.0175,1.6181
28.4769,1.2104,0.0430,1.5355
28.5238,1.1131,0.0381,1.4255
28.5620,1.0168,0.0345,1.3050
28.6015,0.9220,0.0312,1.1882
28.6398,0.8292,0.0283,1.0616
28.6828,0.7397,0.0250,0.9470
28.7316,0.6395,0.0252,0.8015
28.7664,0.5428,0.0278,0.6537
28.8180,0.4511,0.0278,0.5316
28.8616,0.3867,0.0270,0.4304
28.9191,0.3455,0.0235,0.3562
28.9667,0.3240,0.0215,0.3043
29.0053,0.3285,0.0212,0.2763
29.0443,0.3443,0.0204,0.2602
29.0944,0.3785,0.0189,0.2638
29.1355,0.4144,0.0220,0.2615
29.1776,0.4474,0.0309,0.2210
29.2352,0.5085,0.0536,0.2212
29.2771,0.5742,0.0508,0.2310
29.3275,0.6519,0.0469,0.2334
29.3907,0.7289,0.0425,0.2351
29.4371,0.8122,0.0397,0.2253
29.4844,0.8907,0.0342,0.2347
29.5386,0.9750,0.0297,0.2421
29.5751,1.0589,0.0276,0.2324
29.6220,1.1387,0.0253,0.2238
29.6717,1.2173,0.0242,0.2134
29.7210,1.2782,0.0210,0.2128
29.7669,1.3159,0.0190,0.1994
29.8011,1.3465,0.0198,0.1684
29.8350,1.3745,0.0227,0.1207
29.8778,1.3736,0.0232,0.0750
29.9245,1.3716,0.0216,0.0548
29.9659,1.3655,0.0186,0.0317
30.0135,1.3558,0.0165,0.0123
30.0777,1.3400,0.0146,-0.0195
30.1371,1.3189,0.0125,-0.0594
30.1770,1.2937,0.0129,-0.0997
30.2175,1.2469,0.0111,-0.1260
30.2718,1.1966,0.0104,-0.1512
30.3041,1.1425,0.0094,-0.1621
30.3503,1.0868,0.0095,-0.1676
30.4027,1.0237,0.0090,-0.1749
30.4434,0.9622,0.0095,-0.1872
30.4891,0.8948,0.0102,-0.2037
30.5361,0.8284,0.0121,-0.2139
30.5814,0.7646,0.0115,-0.2256
30.6463,0.7007,0.0105,-0.2283
30.6807,0.6636,0.0108,-0.2031
30.7252,0.6382,0.0102,-0.1700
30.7680,0.6234,0.0115,-0.1308
30.8283,0.6181,0.0116,-0.0868
30.8682,0.6266,0.0100,-0.0293
30.9076,0.6387,0.0094,0.0293
30.9499,0.6538,0.0090,0.0860
31.0072,0.6776,0.0099,0.1520
31.0442,0.7030,0.0097,0.2165
31.0945,0.7302,0.0094,0.2795
31.1419,0.7621,0.0110,0.3486
31.1863,0.7941,0.0102,0.4167
31.2449,0.8325,0.0130,0.4920
31.2915,0.8754,0.0117,0.5722
31.3364,0.9177,0.0110,0.6464
31.3753,0.9587,0.0102,0.7244
31.4184,1.0054,0.0093,0.8043
31.4710,1.0513,0.0098,0.8813
31.5190,1.0947,0.0092,0.9604
31.5722,1.1425,0.0096,1.0456
31.6140,1.1893,0.0111,1.1222
31.6543,1.2419,0.0099,1.2024
31.7058,1.2931,0.0087,1.2781
31.7579,1.3413,0.0092,1.3461
31.8054,1.3792,0.0110,1.3945
31.8942,1.3836,0.0504,1.4352
31.9561,1.3767,0.0462,1.4505
32.0072,1.3555,0.0396,1.4701
32.0603,1.3306,0.0337,1.4869
32.1133,1.2965,0.0302,1.4918
32.1541,1.2555,0.0296,1.4802
32.2012,1.2138,0.0283,1.4716
32.2412,1.1712,0.0279,1.4597
32.2814,1.1276,0.0286,1.4411
32.3336,1.0680,0.0275,1.3882
32.3756,1.0054,0.0240,1.3244
32.4162,0.9281,0.0207,1.2232
32.4690,0.8504,0.0200,1.1073
32.5110,0.7735,0.0172,0.9902
32.5525,0.6977,0.0164,0.8653
32.6107,0.6142,0.0174,0.7194
32.6658,0.5320,0.0155,0.5769
32.7077,0.4752,0.0134,0.4616
32.7482,0.4522,0.0120,0.3812
32.8223,0.4527,0.0107,0.3181
32.8756,0.4559,0.0163,0.2760
32.9103,0.4903,0.0275,0.2445
32.9541,0.5281,0.0383,0.2117
33.0071,0.5755,0.0423,0.1744
33.0895,0.6225,0.0479,0.1453
33.2766,0.7014,0.0449,0.1390
33.3208,0.7777,0.0421,0.1332
33.3565,0.8639,0.0398,0.1218
33.4105,0.9423,0.0346,0.1257
33.4662,1.0158,0.0297,0.1260
33.5236,1.0917,0.0263,0.1202
33.5755,1.1589,0.0240,0.1124
33.6394,1.1937,0.0216,0.0893
33.6783,1.2107,0.0193,0.0732
33.7262,1.2144,0.0176,0.0541
33.7753,1.1984,0.0172,0.0233
33.8217,1.1773,0.0176,-0.0025
33.8779,1.1439,0.0153,-0.0237
33.9247,1.0995,0.0136,-0.0442
33.9804,1.0538,0.0129,-0.0644
34.0199,0.9995,0.0118,-0.0905
34.0792,0.9457,0.0105,-0.1157
34.1355,0.8853,0.0114,-0.1466
34.1771,0.8265,0.0119,-0.1759
34.2297,0.7616,0.0114,-0.2070
34.2683,0.7014,0.0115,-0.2297
34.3070,0.6504,0.0103,-0.2320
34.3603,0.6090,0.0104,-0.2275
34.4064,0.5763,0.0101,-0.2111
34.4391,0.5496,0.0104,-0.1881
34.4816,0.5270,0.0110,-0.1625
34.5250,0.5077,0.0109,-0.1320
34.5723,0.4909,0.0110,-0.1004
34.6299,0.4762,0.0111,-0.0680
34.6784,0.4629,0.0100,-0.0295
34.7216,0.4512,0.0104,0.0084
34.7722,0.4402,0.0100,0.0559
34.8190,0.4299,0.0091,0.1012
34.8702,0.4223,0.0101,0.1444
34.9197,0.4407,0.0089,0.2052
34.9582,0.4825,0.0084,0.2727
35.0120,0.5286,0.0075,0.3358
35.0707,0.5884,0.0096,0.3985
35.1243,0.6491,0.0110,0.4680
35.1698,0.7163,0.0103,0.5421
35.2114,0.7818,0.0099,0.6082
35.2582,0.8453,0.0090,0.6754
35.3082,0.9184,0.0081,0.7381
35.3696,0.9871,0.0084,0.8073
35.4068,1.0623,0.0075,0.8768
35.4504,1.1342,0.0071,0.9435
35.5001,1.2132,0.0068,1.0146
35.5375,1.2887,0.0061,1.0808
35.5856,1.3611,0.0062,1.1404
35.6402,1.4362,0.0064,1.1952
